ASV	QIIME_Taxon_Normalized	QIIME_Confidence	QIIME_Taxon_Original	QIIME_Kingdom	QIIME_Phylum	QIIME_Class	QIIME_Order	QIIME_Family	QIIME_Genus	QIIME_Species	BLAST_Top1_Accession	BLAST_Top1_TaxID	BLAST_Top1_Evalue	BLAST_Top1_Bitscore	BLAST_Top1_Pident	BLAST_Top1_Qcovus	BLAST_Top1_AlignmentLength	BLAST_AmbiguousTopHit	BLAST_SelectionStatus	BLAST_Top1_Kingdom	BLAST_Top1_Phylum	BLAST_Top1_Class	BLAST_Top1_Order	BLAST_Top1_Family	BLAST_Top1_Genus	BLAST_Top1_Species	BLAST_Top2_Accession	BLAST_Top2_Species	BLAST_Top2_Evalue	BLAST_Top2_Bitscore	BLAST_Top2_Pident	BLAST_Top2_Qcovus	BLAST_Top2_AlignmentLength	QIIME_ConfidenceNumeric	QIIME_GenusResolved	QIIME_SpeciesResolved	Reconcile_Mode	Species_Min_Pident	Species_Min_Qcovus	Species_Max_Evalue	BLAST_CutoffPass	BLAST_GenusMatch	Final_Kingdom	Final_Phylum	Final_Class	Final_Order	Final_Family	Final_Genus	Final_Species	Final_Taxon	Replacement_Status	Replacement_Reason
aea3e03e30b06124e1d93a28dd05f1e6	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.8716928184849448	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH1396252.10FU	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	NR_119729	643907	1.64e-141	499.0	99.288	100	281	True	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_colombiae	NR_119730	Cladosporium_pini-ponderosae	1.64e-141	499.0	99.288	100	281	0.8716928184849448	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_colombiae	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Cladosporiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_colombiae	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
e0e9522799898c83f9f0e45ef54fe8b0	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.000000000000013	k__Fungi	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	NR_138276	241526	9.72e-171	597.0	99.112	100	338	False	candidate_available	Eukaryota	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida_africana								1.000000000000013	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida_africana	k__Fungi; p__Ascomycota; c__Pichiomycetes; o__Serinales; f__Debaryomycetaceae; g__Candida; s__Candida_africana	blast_top1_species_rescued_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed high-confidence cutoffs.
49571ba106c5eaf7edcc41ad9aabb51c	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_g	0.9997300269844194	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_g	NR_077145	5076	6.87e-140	494.0	99.64	100	278	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_103695	Penicillium_flavigenum	6.87e-140	494.0	99.64	100	278	0.9997300269844194	True	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	True	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
ad9491bf7adf542567e36638860807a3	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Peniophoraceae; g__Asterostroma; s__Asterostroma_g	0.7718294396977272	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Asterostroma;s__Asterostroma_sp;sh__SH1384264.10FU	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Asterostroma	Asterostroma_g	NR_130667	129132	0.0	634.0	100.0	100	351	False	candidate_available	Eukaryota	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_073246	Cutaneotrichosporon_mucoides	2.09e-179	625.0	99.43	100	351	0.7718294396977272	True	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	blast_top1_species_rescued_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed high-confidence cutoffs.
7040a2dcaf918f6a747f01f90867b3ea	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.9577523154034742	k__Fungi;p__Ascomycota	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	NR_077145	5076	0.0	632.0	100.0	100	350	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_103695	Penicillium_flavigenum	0.0	632.0	100.0	100	350	0.9577523154034742	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
55e72fb625f146ef1f9405078ed9eb83	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_g	0.8445062509213395	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sp	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_g	NR_111348	5061	1.35e-142	503.0	99.644	100	281	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_niger	NR_137513	Aspergillus_welwitschiae	1.35e-142	503.0	99.644	100	281	0.8445062509213395	True	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	True	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_niger	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_niger	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
e3064899818d6e27aec934443a9804d2	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Peniophoraceae; g__Asterostroma; s__Asterostroma_g	0.7014976625080712	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Asterostroma;s__Asterostroma_sp;sh__SH1384264.10FU	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Asterostroma	Asterostroma_g	NR_165941	37769	0.0	663.0	99.465	99	374	False	candidate_available	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_gattii	NR_190908	Cryptococcus_bacillisporus	0.0	658.0	99.198	99	374	0.7014976625080712	True	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_gattii	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus_gattii	blast_top1_species_rescued_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed high-confidence cutoffs.
49a3e816a50dc0d518ef46b38d94ddb4	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.9513788862983499	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH1396252.10FU	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	NR_121332	470172	2.57e-132	469.0	99.618	100	262	False	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_ossifragi	NR_119960	Cladosporium_grevilleae	3.14e-131	464.0	99.237	100	262	0.9513788862983499	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_ossifragi	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Cladosporiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_ossifragi	blast_top1_species_rescued_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed high-confidence cutoffs.
73893c73559817285246302cf5b1f21a	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_g	0.9995376117973984	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_g	NR_077145	5076	1.35e-142	503.0	99.644	100	281	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_103695	Penicillium_flavigenum	1.35e-142	503.0	99.644	100	281	0.9995376117973984	True	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	True	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
a0fd778266947c5a5022b199532692d2	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.9944821298005001	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH1396252.10FU	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	NR_121332	470172	3.14e-131	464.0	99.237	100	262	False	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_ossifragi								0.9944821298005001	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_ossifragi	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Cladosporiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_ossifragi	blast_top1_species_rescued_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed high-confidence cutoffs.
eb280d3c9f9b72b9a987c894583394c9	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.8890589362131515	k__Fungi;p__Ascomycota	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	NR_153310	230603	0.0	737.0	99.048	100	420	False	candidate_available	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_uvarum	NR_111354	Saccharomyces_mikatae	0.0	733.0	99.048	100	420	0.8890589362131515	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_uvarum	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces_uvarum	blast_top1_species_rescued_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed high-confidence cutoffs.
