ASV	raw_hit_count	strict_cutoff_pass_hit_count	retained_top_n_count	selection_status
11842fe4669d5dc87ff9d34dc08ef2f2	206	206	5	candidate_available
126e5a0ce844106e98f8b9bb7903dd6e	197	197	5	candidate_available
12bc1df8e5526b1c0c554f895543944a	199	199	5	candidate_available
12bedaf58ec89b5e05c19ad026fdaf9c	236	236	5	candidate_available
12f2f6a9a7cbb3ff7cd71234932b8205	254	254	5	candidate_available
138ac92150209d94b9e015e7735368f1	200	200	5	candidate_available
13938a532131c6422d6bd44980ee26ad	172	172	5	candidate_available
13e538015116992176a9c32705810203	247	247	5	candidate_available
14fc77bb4fb1b62493910ff14198fb48	256	256	5	candidate_available
157e05e1b98eae47c6bd9e0ce5dbc881	197	197	5	candidate_available
15f625a79a06fdc049afd9842e648080	174	174	5	candidate_available
1611fa31357d5d95b54e5ce6e67b7336	290	290	5	candidate_available
1621173d9b15df3ab3f26d4c7dd234c5	75	75	5	candidate_available
1797597fabec15ebe972f68a03ce19cd	229	229	5	candidate_available
1b241e7bdd60b771e4c856c64c3e9ad7	216	216	5	candidate_available
1b69e545bedbbe7f5b89775d7ef84275	374	374	5	candidate_available
1caf3038387e5ec2fbe3b12374ffabad	157	157	5	candidate_available
1cfb9be7ca486afcfae835ecb3dfd32c	245	245	5	candidate_available
1d819ed956fe66695c8533e01cda3c40	200	200	5	candidate_available
1e00172a134024897f0a1637e7f9f7eb	150	150	5	candidate_available
1e10e90c58289ef8eb06b210b1339a3c	244	244	5	candidate_available
205ab5dacfd29a76e5283f8a2f1b2919	242	242	5	candidate_available
20724af4e0f4acaddd718dafdbd09bfa	163	163	5	candidate_available
216f8b39045b9b00c7f830736ee9bc59	366	366	5	candidate_available
22133c804d861d83fe6ea04c05e550cb	193	193	5	candidate_available
22e477ea80b688324c819bfe250a03ec	173	173	5	candidate_available
242a0769509ab0072292f369fe9712cb	222	222	5	candidate_available
248e2fe59d856b93e8bf1adcb9e172d4	214	214	5	candidate_available
2609534e889775b071bd4877a3cbdb06	87	87	5	candidate_available
261aaef3e9f437880fed728e842bf3ce	168	168	5	candidate_available
26f118e2e4997cc33c7b3c65fb658710	176	176	5	candidate_available
27297b7c249900a4b843b2f365f2f58c	176	176	5	candidate_available
280368cdff4f777ae988c6a3c9cca85f	218	218	5	candidate_available
281db102e852e9efd030a38cc9bf92f7	198	198	5	candidate_available
286dcb58947ebd65c54731a7b31e1426	180	180	5	candidate_available
2881c8dcc461db66d6476faa81c6f034	196	196	5	candidate_available
295bfd812f42f8f02cd0ba4418aad5d9	133	133	5	candidate_available
29733cd0bf01391c2b1b07b45a29b756	219	219	5	candidate_available
2995053d4cdadcaafad9308b84e0e4a8	168	168	5	candidate_available
2abd97d819164ca22fea7fc261ffc6f7	213	213	5	candidate_available
2b6bf177cf258974855eb3b9d419ffbc	173	173	5	candidate_available
2bc30a5545badee22da1375355460f31	175	175	5	candidate_available
2c24ade1f6d21508f680725d560471b9	268	268	5	candidate_available
2d3b44850570682e08688c29f56403cd	284	284	5	candidate_available
2e034c1aa05be4c5111594d8a3c15afd	224	224	5	candidate_available
2e3950f5f6c1c1a1fb643cc894f2aec3	127	127	5	candidate_available
2ef1afa1f22282539202afd02e736199	148	148	5	candidate_available
2f59dd7e9fc446d7a14b08931d27996b	90	90	5	candidate_available
2fadc7fa01c6d1e87be809237590227f	234	234	5	candidate_available
2fbdf5a89725b2d9f30df08f41b4ad46	183	183	5	candidate_available
30145686d304e71fdb7d7fa50e09e432	253	253	5	candidate_available
30b16329ff6c395c2a4cfc8e6fcb799a	251	251	5	candidate_available
3126603ce7da70b1f82edec8c3993711	214	214	5	candidate_available
31560b5d879415f9d225ce0802e2fd05	246	246	5	candidate_available
3172b69504ea1e872af24e7b1e27224d	167	167	5	candidate_available
31803537c550591a1809288aa796b431	242	242	5	candidate_available
31c5d2162fbc4550b1537c9a9bc92d55	206	206	5	candidate_available
3251b8618a77585ac75c4825f24bdc34	227	227	5	candidate_available
32743da7dde0b6ffb4f006884c7a7b8d	233	233	5	candidate_available
327ac8462f09dcda6956148eee117615	174	174	5	candidate_available
33dba7b0fe74ead03efdfb26e8f5b4c1	157	157	5	candidate_available
33dea5eef821c3979a5126d39932b903	158	158	5	candidate_available
33ea755d5d779ed211481b54b94a9919	153	153	5	candidate_available
343617d9697538489da301c11a5d82b6	156	156	5	candidate_available
35a96f9e520fcaf4c32c441672576bdb	186	186	5	candidate_available
36bb7a251b8db804102d55924be7ceb7	208	208	5	candidate_available
37fd731965ed9f30a073fd330c34f19b	245	245	5	candidate_available
3a527d6363a858cbdb36b1403f9f7df7	180	180	5	candidate_available
3ad5201997e575e30a33b0927c35159e	179	179	5	candidate_available
3b4e11535ad357e303ef9030433d4713	174	174	5	candidate_available
3b6a50bec08bd3931952ed31f36ea1fa	255	255	5	candidate_available
3c179d3523313fe7a2e2ea3ef9be1cab	147	147	5	candidate_available
3c3ad52280ae901c819f286ea37e0bb3	65	65	5	candidate_available
3cb7182b23e66c4a1e3a662df7eff540	241	241	5	candidate_available
3cf141483bd7591f4ba51ec258455287	281	281	5	candidate_available
3d20affbd4fdca37e202d916e1b449e9	170	170	5	candidate_available
3d70ec70dc3495e97569bc5f82356e79	207	207	5	candidate_available
3da800126d9b7c1f05fa15feb7cd6c42	158	158	5	candidate_available
3dd71b10d0b8f04b121398f33b1ed917	220	220	5	candidate_available
3eaa552b715fdc7aa8d3485858928c6c	60	60	5	candidate_available
3eab78c489c453c266d9f7f00ff7a306	322	322	5	candidate_available
3ee5b4735ff168cd1b6a7193563a859b	162	162	5	candidate_available
3ef930b55e2179db9e69a5023d604394	203	203	5	candidate_available
3fc64d4054e1ba29068b0e64f66a9df4	44	44	5	candidate_available
40210b03d60063aa9a1cb1a1c65fbb24	383	383	5	candidate_available
40c94f5b821ef65501c4b2efa39da6db	168	168	5	candidate_available
414db13a7edea047edada196ef86d1db	231	231	5	candidate_available
4161c7222171a84b64f908d3ea32728d	190	190	5	candidate_available
429bcc81ef1faa02997413b774540036	175	175	5	candidate_available
42d8b80b62a028d308d496be03ddc17e	280	280	5	candidate_available
43da86f7221f3f1ae0c3c676f634c5b4	159	159	5	candidate_available
44b6ea5ad2db0f4f7eeaebad701b8ff3	168	168	5	candidate_available
44f63ce58e8859e2fd95aa59ec000aac	204	204	5	candidate_available
4539f96340bbdd30f7074996b09675d4	238	238	5	candidate_available
467fd7fdc68ec2bc3ff68ce05b78ab34	217	217	5	candidate_available
48076d777be0f231b8ab42722e0d5ea9	276	276	5	candidate_available
483028ff24e4f601e06ded031e01d11a	178	178	5	candidate_available
489bc5e89193d4fe9dfdd84adf0546b3	173	173	5	candidate_available
493f6991a7aac555ad9c841b1e46c0ec	272	272	5	candidate_available
49571ba106c5eaf7edcc41ad9aabb51c	179	179	5	candidate_available
4957da039270f4d9dd22369b1564cc19	280	280	5	candidate_available
49a3e816a50dc0d518ef46b38d94ddb4	141	141	5	candidate_available
49bcc97c03a0653cb80f79c2c5f8b19a	225	225	5	candidate_available
49e42f543450b3655fa635095b6a84e5	277	277	5	candidate_available
4b54985ad5446341d5ff07722207c144	319	319	5	candidate_available
4b5579bef6f79e98d1ff9397bb7673ce	188	188	5	candidate_available
4c1a21b88f8f585d285a06ad0af7725c	203	203	5	candidate_available
4c66ae20b90bfd65449bcb4d6a759a03	223	223	5	candidate_available
4cec1c35ec0504a1e410d8aed292dd5e	129	129	5	candidate_available
4cff35afcd49a22c48b68822945290d1	246	246	5	candidate_available
4d5cb465f36e34a074f27d4dd53f2b2d	172	172	5	candidate_available
4e28595eb5c6e8086f94ad08d17e3bd1	188	188	5	candidate_available
4e64c1e73420427b8cb13f30a0a6ab7a	248	248	5	candidate_available
4ecc63232ae7a35c72123a89208ccd2e	356	356	5	candidate_available
4f64f4d8332a80d95d2636365ec9ce6f	170	170	5	candidate_available
505e8cc5528f6813a8ba55549fb87686	258	258	5	candidate_available
50629e38a5bac7973130accf256c91f1	130	130	5	candidate_available
50e29a0983b9c1a46afd399477503736	226	226	5	candidate_available
50f4af150db8ec540493d2a0bf932341	236	236	5	candidate_available
51a982396cf2a0411b8d9b98cd55f672	172	172	5	candidate_available
51a98b7c5c93c54bda10caad99c364b6	165	165	5	candidate_available
529773f8e657ea61f96deda99c494873	239	239	5	candidate_available
52c2647fcfc1edfae9d7f91c8120c7be	206	206	5	candidate_available
533388903b34a5fd264b5621ff9da2dd	294	294	5	candidate_available
53e003cae5cc021112cb7b0c3ec680ec	162	162	5	candidate_available
546d990a90f7a2a349d951836ff0f2fd	166	166	5	candidate_available
54a9657d58d6908639ab20f13473c550	248	248	5	candidate_available
55095aa38dc46f1e8131c392a0df9241	204	204	5	candidate_available
55e72fb625f146ef1f9405078ed9eb83	191	191	5	candidate_available
55f94a753a4f27fc03739231cebbf40d	239	239	5	candidate_available
56400a68c14dd4ec158ee81d130bd69c	173	173	5	candidate_available
570f764a5084a41650f1c49d6f3fd466	168	168	5	candidate_available
590132bd07b175817d210a561f31a4a7	197	197	5	candidate_available
59518884a6394f163c1fd8bf32724986	235	235	5	candidate_available
59b0265e4dc737bee8126e3b843b6011	197	197	5	candidate_available
59d799f495532ebead030eed7bf2f83b	197	197	5	candidate_available
5a1347579b6378c186b1571a290bb9d4	140	140	5	candidate_available
5a3d239f7ef2ab837d7336056dfb1edb	189	189	5	candidate_available
5a76779a9b28c5e5452a22a45442766d	181	181	5	candidate_available
5c51cdf8de3c7b6aa78fc4cf2bcaeab3	171	171	5	candidate_available
5d5c68762a61289edf822ec0e8f464a8	201	201	5	candidate_available
5d9802182df7538d2c6be1cdfeb85659	200	200	5	candidate_available
5dda9a089382440ef931ad4ff5e8ffbb	173	173	5	candidate_available
5e2c12eecbfdf3fff3b2b65482b499c7	196	196	5	candidate_available
5e4b1923571b29530a629c7fba5ec555	159	159	5	candidate_available
5f3fefa03a0182a5670fb3083e2ad7f9	181	181	5	candidate_available
61d8d693c2929788a39237ffcfa57ced	241	241	5	candidate_available
61dac92d18153645f1b7803b725f026e	200	200	5	candidate_available
62b08cca041da3e87b78b282c6b70ffa	365	365	5	candidate_available
62eb88ee0b056d637cf1dec297286385	216	216	5	candidate_available
62fabc748aba349f3ab0821df3e005b3	155	155	5	candidate_available
639353bbf29e0f26b33b9c88db1892ec	234	234	5	candidate_available
63a2e674402c346299d4c1df81ed5836	179	179	5	candidate_available
63e821fd9fdbf2d8444cbd74ace0344b	86	86	5	candidate_available
63f1a87072986331d33badecc342608c	365	365	5	candidate_available
6401d7680fa55a18a47abe7d71030afd	204	204	5	candidate_available
651475140040092883fd5b3dd2f0873e	97	97	5	candidate_available
653186fd067372dd2084721fb1479f53	140	140	5	candidate_available
65bf2d1474808fbc3e29027139c0bc89	232	232	5	candidate_available
665ad022321b70667403ddce0993eda4	254	254	5	candidate_available
68816968b3d097f59efc81d7e2e5709b	184	184	5	candidate_available
68cf4b4b59982cc3e29ba6ce3db880c2	286	286	5	candidate_available
698241831931245ee5b614ffb602879b	129	129	5	candidate_available
69d793556be28ee92a0658398e5b471c	252	252	5	candidate_available
6a488ebb19374e75ab8c1844bbafce8d	70	70	5	candidate_available
6a5dc5c1af3f771d468b04f61b6916d3	173	173	5	candidate_available
6a85b597c165c35ce6800d5abf5bbf07	276	276	5	candidate_available
6b37ace5f30e38cad6ca59d96f79d969	174	174	5	candidate_available
6b4f5c8380f7afe17131a564daab247a	181	181	5	candidate_available
6b8aaf1114108305afca11f0d57feed2	235	235	5	candidate_available
6c64590e8ec3b22dc5b0cc911ad3b68c	245	245	5	candidate_available
6c6f38ebf80a8a9c7ca3c50dc2363d1f	214	214	5	candidate_available
6d1824cabce6d9f8ada12085fc62e3b5	159	159	5	candidate_available
6d384cafc19065cc87fda307fc5edc62	176	176	5	candidate_available
6d4463163d7baef1ffc030ac5434b8fa	166	166	5	candidate_available
6e260a5a65f2e47329e92f8d5caeda51	301	301	5	candidate_available
6e5724e8d6c2ad61bf6e6dc69c270239	322	322	5	candidate_available
6e6ea7eb9a05010549b1eb6b10e5b28a	180	180	5	candidate_available
7040a2dcaf918f6a747f01f90867b3ea	247	247	5	candidate_available
708fe7d9660f6d64ee5ba7114357ed41	221	221	5	candidate_available
70cbce5d61cb2030b63c82c666f54081	261	261	5	candidate_available
70ff98b81e41acd4ca4c6621e2d3a7ed	174	174	5	candidate_available
713d81a47c60f29f9ac478f9ed48fe0f	353	353	5	candidate_available
71859ab7f1603ff9b3d59324e492f605	202	202	5	candidate_available
71945500e145bbbd3a73efe58b4df3e6	265	265	5	candidate_available
72698b1fcb1822c8e37cdd124ada9b17	165	165	5	candidate_available
727da6234c9362043da2e1abc6d319f7	268	268	5	candidate_available
72b67bfcae18678bf980eddd36a9771a	234	234	5	candidate_available
72dd57beba4abec6d0d494eb0718bc12	159	159	5	candidate_available
7342e7108f710f266d9062bbf3415e43	182	182	5	candidate_available
735b4ee401f3ba5f9cba26f586875eb9	326	326	5	candidate_available
73893c73559817285246302cf5b1f21a	192	192	5	candidate_available
75119fa8298f5d6864c0d8f5795ae4ef	201	201	5	candidate_available
75a160ad822662d2f519cfde7d31cd06	239	239	5	candidate_available
763363ca587175a2a01b16bee819a51f	263	263	5	candidate_available
7790111cbadc0f985b36480bbe110813	263	263	5	candidate_available
77af6915246bc6753bf0513efd3804c2	201	201	5	candidate_available
780933a320c8e557970d7d3bb1a87d12	232	232	5	candidate_available
7823e9cbfc207aa43d02f0fe7b042f1b	182	182	5	candidate_available
784787765efbbce1fdb6980c8b2d0d82	107	107	5	candidate_available
7a10d75f3164deff71973636bb24d61a	385	385	5	candidate_available
7ab119d39a4cfa246bc56173600c2ac9	288	288	5	candidate_available
7ab51b82ee043df208fbd659506c728d	245	245	5	candidate_available
7af52fba2ca72fdd5d71deef24c61e8f	156	156	5	candidate_available
7b9d4a846cd904d4d91f697f90c6eb7e	218	218	5	candidate_available
7bc58b0abd5098f2ef0a61cd7d827443	332	332	5	candidate_available
7bc674b40d076f018a37dfafe8b2816b	244	244	5	candidate_available
7bcc41bca6086b958c287e878aba801a	178	178	5	candidate_available
7ca4a4a45a805841fa086a8ed97e5dad	239	239	5	candidate_available
7cad0bdd816afb85c88fd63f1d036143	142	142	5	candidate_available
7d4e12dd159836405acad62046c8829b	79	79	5	candidate_available
7df5ea44dd745fc344db1c2cf3dad914	242	242	5	candidate_available
7e03bd761487711a8890e1e88b07b30a	182	182	5	candidate_available
7ea105befe242b870ac3113605fef73a	107	107	5	candidate_available
7ecdaf0133e8f0ade887999e0877f287	43	43	5	candidate_available
80031c9738d7445f1f857a5681c053a2	229	229	5	candidate_available
80e541b8af41ac979a19ec8570ba6115	295	295	5	candidate_available
824cad1ad715206245b6959000cb619c	224	224	5	candidate_available
838abc5f3fe16a8fd0df438f5088704d	182	182	5	candidate_available
84448bc0a8762b43632301f4c6d429eb	343	343	5	candidate_available
8514469c4a82cfbc7c2f44e7df5a66fa	164	164	5	candidate_available
85306328b28868171608c7a174ef9714	260	260	5	candidate_available
85cb2942a1f31a70093f7fd33e282c10	181	181	5	candidate_available
86c1a1016f87627c316841d03b0347aa	203	203	5	candidate_available
870b996b7364a3020227bc4b918ba54f	205	205	5	candidate_available
874450a33ecf28c395b152e094cbba5c	174	174	5	candidate_available
876475b4e5efdb58c11382a1e251651e	95	95	5	candidate_available
87bb58fa78a3cd628677f1f4b6259b4f	169	169	5	candidate_available
87c1440d8bb908eca49371e3bade6a91	256	256	5	candidate_available
87d1bd5b2855b9f226ac0eb2cb071be7	242	242	5	candidate_available
885829ee0d831837d0e86f97b63251c9	173	173	5	candidate_available
8a04f1876109a8ff5839566f4fd606d6	264	264	5	candidate_available
8aad4e3a6eaac9deac3f8ee96333eb1b	191	191	5	candidate_available
8ab90bebb29c598d82a0357fb34b46a1	161	161	5	candidate_available
8ac0b9cd95572afa972fdb20098f4502	171	171	5	candidate_available
8bcd042eb6355d4e86e5590419facdbc	213	213	5	candidate_available
8c4c1e27aeb937396303d685b8e472a5	158	158	5	candidate_available
8fa026cd7de8b2de01e24a358b88be37	264	264	5	candidate_available
8fe099ea85b1426f980cfbc7217317c0	220	220	5	candidate_available
905456212b0753912cb440d99f46a06a	172	172	5	candidate_available
90a27fd125785b348bf5414901cb8f88	160	160	5	candidate_available
91a2226a1404a1ddb6b84c2cb3e22ef9	320	320	5	candidate_available
91a7fbfb6202e3edbe0a45f2865e19c8	192	192	5	candidate_available
925459f9e4c80260242c0958f30b54e0	203	203	5	candidate_available
93fea7c2c9ed7a874c452b6159d40d2a	238	238	5	candidate_available
94582dfd0163256b9ba66b217191b5d7	204	204	5	candidate_available
949b5a88e5a1307133bfbfbbb4309acc	244	244	5	candidate_available
95cba38e7659470f90eca3c6934caa1e	234	234	5	candidate_available
95f1773c2a7d0ca13e927254c8112db1	197	197	5	candidate_available
97549e4fa4e4837c3b81d3f01db97dea	176	176	5	candidate_available
97b1e3d578b831c37bc51c4217a4d4f1	195	195	5	candidate_available
9a3542073661caa439f73c1873400ce8	177	177	5	candidate_available
9a838396270c86c308806d219c3ccab1	80	80	5	candidate_available
9b465a6e0841bfbf5ea5022c737fb636	289	289	5	candidate_available
9c22a054931e451debbfc78dcc021a1f	201	201	5	candidate_available
9cfae492e1e3f63b413eb2f4f1d5eee6	188	188	5	candidate_available
9d97a0af7f2ef9407934fbadfaacf8b5	159	159	5	candidate_available
9dafdae447485a1c3b64cf210c30023a	108	108	5	candidate_available
9fe16fd93ac73e9e4d58434fd4438af0	236	236	5	candidate_available
a03ed4e1914bb72959ef2be3b31f7ac6	179	179	5	candidate_available
a0af600e9571d2458f95c090bdccea44	168	168	5	candidate_available
a0f0fd169551be4f1d94ff06f51c2ca9	253	253	5	candidate_available
a0f3d0f291fd91622c1c6201dbd2ee9b	244	244	5	candidate_available
a0fd778266947c5a5022b199532692d2	143	143	5	candidate_available
a18789fb47a3a707fd63fa3b4051fac8	210	210	5	candidate_available
a3d5c4ddcd229676d01f4d84ceb4c269	189	189	5	candidate_available
a4345c0686c98cd64b93c00a48d38d90	106	106	5	candidate_available
a43acb8918a5ce3d94ff925242d20b20	203	203	5	candidate_available
a57df8b2e0da91707ca7aa14a715eb9d	309	309	5	candidate_available
a5d3ae1fbaa69186a9e9039292c6e302	240	240	5	candidate_available
a63edff864bc2a9fbdfebdeaa599b649	192	192	5	candidate_available
a6465fce89de2e231daebd63bfc0b190	192	192	5	candidate_available
a646a4b4217efc3e6f6ac3b8179fb986	201	201	5	candidate_available
a6c6c15f86c5acbde3a72761962a6161	170	170	5	candidate_available
a8dd4ea318c0f55bda76f7c49124254b	144	144	5	candidate_available
a95bc4ccde33d49942cae98b507849d2	202	202	5	candidate_available
a9f744b1b96b43b37db5e221ec38c5db	239	239	5	candidate_available
ab31fbe2d352b712591004902b64d498	244	244	5	candidate_available
abd60db5ca7dd95c7782bf8e826ce4bd	153	153	5	candidate_available
ad9491bf7adf542567e36638860807a3	238	238	5	candidate_available
adf520abcc93fe7b164b08de9cfcbaf6	159	159	5	candidate_available
aea3e03e30b06124e1d93a28dd05f1e6	170	170	5	candidate_available
af8682056a1a9eb428a421148900295c	46	46	5	candidate_available
af9cef9bdf2ea4966fe74e7f66f4166d	365	365	5	candidate_available
b001fb61dd6f4db8b22dc8eeb9e3677e	234	234	5	candidate_available
b071af43257d5c4de2339fe5cbf735d2	254	254	5	candidate_available
b08781976f9e9fcd6907ea42bfc40ce7	286	286	5	candidate_available
b1164aaea169a7ee1f528b21fd52bce7	282	282	5	candidate_available
b12ed4056a059a247c6bfdadddd6fad2	166	166	5	candidate_available
b16db1fc7966f2e08f1492e3d2f0b4b2	162	162	5	candidate_available
b1840536a49192c93eb7a5bbd8032543	187	187	5	candidate_available
b191d950a9a65d52c43bd7aaa1c286ee	278	278	5	candidate_available
b1ca15402a23230040fa88e3d6a11d2f	200	200	5	candidate_available
b2e68d5fe99e43410ff0cb7ff1d1b7b1	135	135	5	candidate_available
b4669d24d11cdccd9bd463a852d555bc	237	237	5	candidate_available
b4d30608377b8ba0a2db046367b63098	185	185	5	candidate_available
b51b5ed103b9c82d0f30382550327fbd	237	237	5	candidate_available
b52eda8a4baa1b15ac8ec4d7522abcc8	199	199	5	candidate_available
b6049637e9edcb5f2f9707570c5fea70	173	173	5	candidate_available
b65a2b82cd127c5e2a47ad8faa1b752a	193	193	5	candidate_available
b68330710b2ee120d528ed1888de0c19	178	178	5	candidate_available
b6bec96f103eb0545b217f1d657e4222	238	238	5	candidate_available
b6f2dbe167d7ea6998779f966d282265	221	221	5	candidate_available
b71b6e97d898c9794bb80b4a58679c81	140	140	5	candidate_available
b7af39848139236f0e6c6b805ac1e03a	172	172	5	candidate_available
b82f9d330ad2b2c5e255d8af52e82b94	263	263	5	candidate_available
b84c5ce7ffdb045632be2f6b94323dfe	162	162	5	candidate_available
b8bd3043d0b693dc6b5b7d4ae86033f9	177	177	5	candidate_available
b945b4fc83cc3c7350db9b639ff95cdb	152	152	5	candidate_available
b99ae1d666389da38cad26d7243004e9	202	202	5	candidate_available
b9bf649979c8d63c1c961595bd9cbfb0	284	284	5	candidate_available
ba7510d311e4a8aef419d78ca383da83	153	153	5	candidate_available
ba77eab3ca5230db545c4244103dd446	231	231	5	candidate_available
bad85d945e752646a087d8f0bbad3e12	202	202	5	candidate_available
bb9df888d0edd2d01f6b8ac2ba9dde38	403	403	5	candidate_available
bc6bcc69956b0d2e7c5a60ce32e14b65	197	197	5	candidate_available
bc79eb705cf420f2d21394f7ba4fc470	205	205	5	candidate_available
bfa5eb72b6b527fd3f42d358351f70df	242	242	5	candidate_available
bfe48bc109bc83adb4329dd720f13411	81	81	5	candidate_available
c0447e340233bf2670ca6ce846b113ed	213	213	5	candidate_available
c054c50e00ab77bb215bd00f935c0550	145	145	5	candidate_available
c112e1a48e0a652986fa8042932e4aba	251	251	5	candidate_available
c1515f66ee532bfdcd8cc7d081e59b7c	146	146	5	candidate_available
c1c188f9bec8b8bdc4dcfebee1b40cb2	140	140	5	candidate_available
c24918cc7ed3fc2a00ec08a58e24ef46	189	189	5	candidate_available
c2b6527533c45ea91cdbd09c67e14420	176	176	5	candidate_available
c2fb5f432519bf12ffcbe6f3babe8db9	390	390	5	candidate_available
c3ac7f9b16a282464bcef99f9a81543e	177	177	5	candidate_available
c41d0d22037e23e4eb1db6f53cd44bea	208	208	5	candidate_available
c42df08d0d30ffb92d0d536d020a4953	160	160	5	candidate_available
c49d0b7026b426e0ba1f838a9273ebf6	205	205	5	candidate_available
c4c056deff753f4ef06780b99493596f	131	131	5	candidate_available
c55c882cd5b0311b9de7f084c67c9416	230	230	5	candidate_available
c62cc042cc6a67f6ea1ed71ffd87d7c0	172	172	5	candidate_available
c64847cfa36b0333b9f6d18a5e75bb41	243	243	5	candidate_available
c6b37d0ce32b13674721bc28dce1eb28	171	171	5	candidate_available
c775e1e68ff04f34433731d8adc2836c	83	83	5	candidate_available
c8505e875d51d986f896f036a5e618b9	165	165	5	candidate_available
c8c777b869ce2f3711dd9d93f592b50c	113	113	5	candidate_available
c8dce878620b52b38172236f39acc7fa	83	83	5	candidate_available
c97cb7a6c9ebb46e3770a690678d2f8d	227	227	5	candidate_available
c9b656acfc99a5a40f2209f65d0c5b1d	187	187	5	candidate_available
caa632e6377dc066d267ab16ba44eceb	202	202	5	candidate_available
cab80b01344b2892d9a7eb759f13c776	245	245	5	candidate_available
cb10a86d6b17ba0f9f4c0db650f1d52c	149	149	5	candidate_available
cba7e2526abc568cdf9b74db64253fcd	178	178	5	candidate_available
cbc3861eff42f4b8102fa7270debb33b	233	233	5	candidate_available
cc08f8f31d340f9fcaa25592bf1a9325	327	327	5	candidate_available
ccaa9026e396d4818dfe7b2a8a9ded99	162	162	5	candidate_available
cceb7ee36727c84880c1b84ccd4f3adc	253	253	5	candidate_available
cf1bc020266efa2d5c932a805d5510ec	149	149	5	candidate_available
cf4fa2152a817be452f36c833693f1f3	340	340	5	candidate_available
cf67de0c1660116cbb49fdfe08f43ec7	185	185	5	candidate_available
cf8bd45533b6f51ae2b980d2981ac5c5	198	198	5	candidate_available
d016750395fb04761d3346b6911b9ddb	260	260	5	candidate_available
d113cb0c70777652f1c5e5babc1945f8	147	147	5	candidate_available
d121c3d0e035fe1d0b878d54314a0f3f	208	208	5	candidate_available
d12bec04329f5ff001a3f36842de4fcf	182	182	5	candidate_available
d14317fde9b414445f21f37c9d7e44d4	296	296	5	candidate_available
d15f326e40dfa3b854e7a256318ec321	203	203	5	candidate_available
d16f2b6f389647abc71b88d4f95a1425	176	176	5	candidate_available
d24759e6ba7e7f4d6daa0a60270c817e	115	115	5	candidate_available
d3cf17e7ddaf0b1aea15774633f30129	175	175	5	candidate_available
d45c1f3a09c64a4db63e989bea16782a	287	287	5	candidate_available
d6c8b47cc1bb5f8553022804cd24cea0	239	239	5	candidate_available
d7829289d2c65ee05c8bc548262f7462	227	227	5	candidate_available
d889a202f22bd13d38f739e651e87fd9	196	196	5	candidate_available
d934a39e0d71a2b5050db4496921bb9c	324	324	5	candidate_available
d96eb67859f13de9303ee89dc461115d	111	111	5	candidate_available
da3dbb64be8691d27645aa7b82caeba7	195	195	5	candidate_available
db0ef5bf5a0990e3c19bc43772baf5c8	232	232	5	candidate_available
db27875bac77493d68e0574f50fec6b8	169	169	5	candidate_available
dba663d8ae96cc529852817b3b3f367b	223	223	5	candidate_available
dbce73c8a1ab561d6f614ddf237a3797	254	254	5	candidate_available
dbe4c02721914378ee2ed8912a91d64e	182	182	5	candidate_available
dc31d3cd1f368b6736b7ab377a9d3a9c	164	164	5	candidate_available
dca378344034475d8837d2a486ffe7cb	327	327	5	candidate_available
