ASV	BLAST_Top1_Accession	BLAST_Top1_TaxID	BLAST_Top1_Evalue	BLAST_Top1_Bitscore	BLAST_Top1_Pident	BLAST_Top1_Qcovus	BLAST_Top1_AlignmentLength	BLAST_AmbiguousTopHit	BLAST_SelectionStatus	BLAST_Top1_Kingdom	BLAST_Top1_Phylum	BLAST_Top1_Class	BLAST_Top1_Order	BLAST_Top1_Family	BLAST_Top1_Genus	BLAST_Top1_Species	BLAST_Top2_Accession	BLAST_Top2_Species	BLAST_Top2_Evalue	BLAST_Top2_Bitscore	BLAST_Top2_Pident	BLAST_Top2_Qcovus	BLAST_Top2_AlignmentLength
0a135d06258a4917295be19c2f72f676	NR_077145	900004	4.0899999999999977e-143	494.0	99.64	100	278	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	9.009999999999994e-120	416.0	93.972	100	282
0a830187c3805daf0287eb3179767638	NR_130691	900007	1.4e-30	121.0	89.88799999999998	48	89	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	4.88e-30	119.0	89.773	45	88
0b62be82e1459c48fa9aa6a73f45136b	NR_125332	900006	1.7999999999999995e-90	319.0	90.079	97	252	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	NR_130691	Nakaseomyces_glabratus	5.910000000000001e-27	108.0	85.87	66	92
0e00ccfc8a7aac1541f7536f41bc8369	NR_130667	900010	2.6899999999999997e-19	83.3	89.23100000000002	54	65	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130667	Cutaneotrichosporon_dermatis	3.27e-18	79.7	86.486	54	74
0e6108700c9a01c0be9929564a203813	NR_130667	900010	2.82e-19	82.4	88.06	56	67	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_144900	Trichophyton_interdigitale	5.09e-16	71.6	88.889	36	54
0ea5c361d3337b625fb478ae11fb59bb	NR_111007	900009	3.989999999999999e-144	498.0	98.962	89	289	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	2.53e-45	169.0	89.92200000000003	75	129
0f2841458644573d5efdd928ad1b992f	NR_130667	900010	1.9e-14	67.1	87.037	51	54	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	9.82e-12	58.1	85.714	46	49
1062b08fe389426eacd44013d0f1f831	NR_130691	900007	1.39e-30	121.0	89.88799999999998	45	89	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	4.8699999999999996e-30	119.0	89.773	42	88
10eca292eb84a97e234c6e330e288bdd	NR_171785	900002	1.66e-21	90.6	87.5	68	72	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	3e-18	79.7	86.765	44	68
11842fe4669d5dc87ff9d34dc08ef2f2	NR_125332	900006	1.4399999999999994e-142	492.0	98.929	100	280	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	NR_130691	Nakaseomyces_glabratus	7.509999999999997e-45	168.0	89.764	75	127
126e5a0ce844106e98f8b9bb7903dd6e	NR_130667	900010	1.3299999999999994e-98	345.0	88.256	100	281	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	1.3299999999999999e-79	282.0	81.419	99	296
12bc1df8e5526b1c0c554f895543944a	NR_125332	900006	3.8899999999999987e-137	473.0	97.865	99	281	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	NR_171785	Cryptococcus_neoformans	2.02e-39	149.0	97.701	57	87
12bedaf58ec89b5e05c19ad026fdaf9c	NR_130691	900007	1.37e-30	121.0	89.88799999999998	61	89	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	4.7899999999999994e-30	119.0	89.773	46	88
12f2f6a9a7cbb3ff7cd71234932b8205	NR_130691	900007	3.29e-32	125.0	91.011	48	89	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	1.15e-31	123.0	90.909	47	88
138ac92150209d94b9e015e7735368f1	NR_121481	900001	5.769999999999996e-116	404.0	92.908	100	282	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	1.889999999999999e-109	382.0	90.459	100	283
13938a532131c6422d6bd44980ee26ad	NR_077145	900004	6.96e-06	37.4	92.0	43	25	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	6.96e-06	37.4	92.0	41	25
13e538015116992176a9c32705810203	NR_130691	900007	1.1199999999999998e-25	104.0	86.20700000000002	54	87	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_130667	Cutaneotrichosporon_dermatis	3.9e-25	103.0	85.39299999999999	48	89
14fc77bb4fb1b62493910ff14198fb48	NR_121481	900001	5.16e-05	35.6	100.0	37	19	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_130690	Fusarium_keratoplasticum	5.16e-05	35.6	100.0	35	19
157e05e1b98eae47c6bd9e0ce5dbc881	NR_125332	900006	5.389999999999997e-110	383.0	90.747	100	281	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	NR_111007	Saccharomyces_cerevisiae	6.569999999999998e-71	254.0	99.31	68	145
15f625a79a06fdc049afd9842e648080	NR_171785	900002	4.68e-16	71.6	82.609	68	69	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	4.68e-16	71.6	67.797	100	295
1611fa31357d5d95b54e5ce6e67b7336	NR_130691	900007	0.0006360000000000001	31.9	100.0	39	17	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_111007	Saccharomyces_cerevisiae	0.0006360000000000001	31.9	100.0	38	17
1621173d9b15df3ab3f26d4c7dd234c5	NR_130690	900005	4.879999999999999e-07	39.2	100.0	70	21	True	candidate_available	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	NR_144900	Trichophyton_interdigitale	4.879999999999999e-07	39.2	100.0	70	21
1797597fabec15ebe972f68a03ce19cd	NR_144900	900003	0.001	30.1	100.0	44	16	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	NR_077145	Penicillium_chrysogenum	0.001	30.1	100.0	40	16
1b241e7bdd60b771e4c856c64c3e9ad7	NR_130690	900005	9.159999999999997e-82	290.0	82.31299999999997	100	294	False	candidate_available	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	NR_121481	Aspergillus_fumigatus	5.08e-28	111.0	96.97	70	66
1b69e545bedbbe7f5b89775d7ef84275	NR_111007	900009	0.000775	31.9	100.0	44	17	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_121481	Aspergillus_fumigatus	0.000775	31.9	100.0	39	17
1caf3038387e5ec2fbe3b12374ffabad	NR_130690	900005	1.67e-40	153.0	71.28699999999998	100	303	False	candidate_available	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	NR_121481	Aspergillus_fumigatus	9.26e-25	100.0	96.774	62	62
1cfb9be7ca486afcfae835ecb3dfd32c	NR_130691	900007	9.12e-33	127.0	82.81200000000003	58	128	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	3.18e-32	126.0	82.54	55	126
1d819ed956fe66695c8533e01cda3c40	NR_130667	900010	1.649999999999999e-135	468.0	100.0	96	259	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	2.16e-26	105.0	69.444	96	288
1e00172a134024897f0a1637e7f9f7eb	NR_121481	900001	1.94e-06	39.2	100.0	44	21	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	1.94e-06	39.2	100.0	36	21
1e10e90c58289ef8eb06b210b1339a3c	NR_121481	900001	4.3499999999999975e-150	517.0	94.955	100	337	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	5.299999999999997e-149	514.0	94.895	100	333
205ab5dacfd29a76e5283f8a2f1b2919	NR_130691	900007	3.29e-32	125.0	91.011	47	89	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	1.15e-31	123.0	90.909	42	88
20724af4e0f4acaddd718dafdbd09bfa	NR_130667	900010	2.7499999999999994e-145	500.0	100.0	100	277	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	5.34e-34	131.0	70.861	99	302
216f8b39045b9b00c7f830736ee9bc59	NR_111007	900009	1.65e-05	37.4	100.0	44	20	True	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	1.65e-05	37.4	100.0	44	20
22133c804d861d83fe6ea04c05e550cb	NR_077145	900004	4.169999999999999e-48	178.0	75.084	100	297	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	2.6299999999999997e-44	166.0	90.909	67	121
22e477ea80b688324c819bfe250a03ec	NR_130667	900010	4.24e-23	95.1	67.763	100	304	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	1.8e-21	89.7	88.406	61	69
242a0769509ab0072292f369fe9712cb	NR_130690	900005	6.39e-33	128.0	94.118	58	85	False	candidate_available	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	NR_121481	Aspergillus_fumigatus	8.88e-25	100.0	94.03	72	67
248e2fe59d856b93e8bf1adcb9e172d4	NR_130691	900007	3.75e-25	103.0	85.39299999999999	46	89	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	1.31e-24	101.0	85.227	42	88
2609534e889775b071bd4877a3cbdb06	NR_121481	900001	1.01e-06	39.2	100.0	50	21	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_144900	Trichophyton_interdigitale	1.01e-06	39.2	100.0	49	21
261aaef3e9f437880fed728e842bf3ce	NR_130667	900010	3.04e-18	79.7	87.838	60	74	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_111475	Malassezia_globosa	3.7e-17	75.2	87.302	33	63
26f118e2e4997cc33c7b3c65fb658710	NR_121481	900001	3.3799999999999983e-144	498.0	99.643	100	280	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	9.079999999999998e-120	416.0	93.972	100	282
27297b7c249900a4b843b2f365f2f58c	NR_130667	900010	2.04e-14	67.1	83.333	61	66	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	2.04e-14	67.1	81.15899999999998	62	69
280368cdff4f777ae988c6a3c9cca85f	NR_130667	900010	8.34e-20	84.2	90.476	65	63	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	5.26e-16	72.5	83.58200000000002	58	67
281db102e852e9efd030a38cc9bf92f7	NR_077145	900004	4.139999999999997e-124	431.0	94.643	100	280	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	2.1399999999999996e-121	421.0	94.014	100	284
286dcb58947ebd65c54731a7b31e1426	NR_121481	900001	2.12e-06	39.2	100.0	52	21	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_144900	Trichophyton_interdigitale	2.12e-06	39.2	100.0	50	21
2881c8dcc461db66d6476faa81c6f034	NR_130667	900010	1.969999999999999e-96	339.0	87.943	100	282	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	3.81e-80	284.0	81.48100000000002	99	297
295bfd812f42f8f02cd0ba4418aad5d9	NR_130667	900010	3.3e-24	99.6	69.72800000000001	100	294	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	8.86e-19	80.6	72.848	74	151
29733cd0bf01391c2b1b07b45a29b756	NR_130667	900010	7.009999999999995e-115	399.0	92.143	100	280	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	5.3999999999999995e-34	131.0	70.968	100	310
2995053d4cdadcaafad9308b84e0e4a8	NR_130667	900010	2.7e-19	83.3	87.14299999999999	51	70	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	9.41e-19	80.6	87.5	60	64
2abd97d819164ca22fea7fc261ffc6f7	NR_130691	900007	0.018000000000000002	26.5	100.0	45	14	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_144900	Trichophyton_interdigitale	0.018000000000000002	26.5	100.0	42	14
2b6bf177cf258974855eb3b9d419ffbc	NR_130667	900010	3.84e-17	76.1	68.13600000000001	100	295	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	4.68e-16	71.6	82.609	68	69
2bc30a5545badee22da1375355460f31	NR_121481	900001	0.71	22.0	84.211	44	19	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_121481	Aspergillus_fumigatus	0.71	21.1	100.0	44	11
2c24ade1f6d21508f680725d560471b9	NR_111007	900009	9.25e-08	44.6	100.0	47	24	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	9.25e-08	44.6	100.0	41	24
2d3b44850570682e08688c29f56403cd	NR_121481	900001	0.00012	33.7	100.0	43	18	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_144900	Trichophyton_interdigitale	0.00012	33.7	100.0	39	18
2e034c1aa05be4c5111594d8a3c15afd	NR_130691	900007	3.2299999999999997e-32	125.0	91.011	60	89	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	1.13e-31	123.0	90.909	46	88
2e3950f5f6c1c1a1fb643cc894f2aec3	NR_130667	900010	7.49e-20	85.1	89.39399999999998	56	66	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	7.49e-20	85.1	89.06200000000003	56	64
2ef1afa1f22282539202afd02e736199	NR_130667	900010	2.66e-19	82.4	68.197	100	305	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	9.28e-19	80.6	67.434	100	304
2f59dd7e9fc446d7a14b08931d27996b	NR_121481	900001	9.34e-07	39.2	100.0	57	21	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	9.34e-07	39.2	100.0	53	21
2fadc7fa01c6d1e87be809237590227f	NR_111007	900009	0.000157	33.7	100.0	36	18	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_144900	Trichophyton_interdigitale	0.000157	33.7	100.0	34	18
2fbdf5a89725b2d9f30df08f41b4ad46	NR_121481	900001	6.16e-06	38.3	95.652	48	23	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_144900	Trichophyton_interdigitale	6.16e-06	38.3	95.652	46	23
30145686d304e71fdb7d7fa50e09e432	NR_121481	900001	0.000138	33.7	100.0	44	18	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_130691	Nakaseomyces_glabratus	0.000138	33.7	100.0	43	18
30b16329ff6c395c2a4cfc8e6fcb799a	NR_130691	900007	1.7e-29	116.0	88.764	50	89	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	5.94e-29	114.0	88.63600000000002	48	88
