qacc	staxids	sacc	evalue	bitscore	qcovus	pident	length	TaxID	candidate_rank
03adce78e88ff12a6e2bd982b4276941	900006	NR_125332	7.179999999999999e-60	218.0	65	89.697	165	900006	3
03adce78e88ff12a6e2bd982b4276941	900003	NR_144900	2.51e-59	215.0	45	96.899	129	900003	4
03adce78e88ff12a6e2bd982b4276941	900001	NR_121481	1.58e-55	203.0	56	95.27600000000001	127	900001	5
03de5f5896c6815c01fb82e636a2d449	900010	NR_130667	1.8799999999999996e-147	508.0	100	100.0	281	900010	1
03de5f5896c6815c01fb82e636a2d449	900002	NR_171785	1.05e-36	141.0	100	71.29	310	900002	2
03de5f5896c6815c01fb82e636a2d449	900008	NR_111475	1.1900000000000002e-29	116.0	59	90.476	84	900008	3
03de5f5896c6815c01fb82e636a2d449	900006	NR_125332	2.6300000000000004e-25	102.0	57	93.939	66	900006	4
03de5f5896c6815c01fb82e636a2d449	900007	NR_130691	2.6300000000000004e-25	102.0	61	89.47399999999999	76	900007	5
044c0abf07903b8b4131f54e35a7c56b	900002	NR_171785	7.200000000000001e-20	84.2	72	78.641	103	900002	1
044c0abf07903b8b4131f54e35a7c56b	900008	NR_111475	4.54e-16	72.5	55	83.58200000000001	67	900008	2
044c0abf07903b8b4131f54e35a7c56b	900006	NR_125332	1.58e-15	69.8	56	88.679	53	900006	3
044c0abf07903b8b4131f54e35a7c56b	900010	NR_130667	6.74e-14	65.3	100	67.241	290	900010	4
044c0abf07903b8b4131f54e35a7c56b	900007	NR_130691	8.209999999999999e-13	61.7	57	86.275	51	900007	5
0579fae15ec314635f7bfd4b794ca07d	900009	NR_111007	1.15e-05	37.4	47	100.0	20	900009	1
0579fae15ec314635f7bfd4b794ca07d	900005	NR_130690	1.15e-05	37.4	37	100.0	20	900005	2
0579fae15ec314635f7bfd4b794ca07d	900010	NR_130667	1.15e-05	37.4	36	100.0	20	900010	3
0579fae15ec314635f7bfd4b794ca07d	900007	NR_130691	1.15e-05	37.4	34	100.0	20	900007	4
0579fae15ec314635f7bfd4b794ca07d	900006	NR_125332	1.15e-05	37.4	33	100.0	20	900006	5
05a29d43e7926471622da8fb7de61e0d	900001	NR_121481	1.83e-05	37.4	35	100.0	20	900001	1
05a29d43e7926471622da8fb7de61e0d	900003	NR_144900	1.83e-05	37.4	35	100.0	20	900003	2
05a29d43e7926471622da8fb7de61e0d	900005	NR_130690	1.83e-05	37.4	33	100.0	20	900005	3
05a29d43e7926471622da8fb7de61e0d	900004	NR_077145	1.83e-05	37.4	23	100.0	20	900004	4
05a29d43e7926471622da8fb7de61e0d	900006	NR_125332	1.83e-05	37.4	23	100.0	20	900006	5
05a56095084bcc3dde845c95ccb3f491	900010	NR_130667	2.04e-14	67.1	64	83.333	66	900010	1
05a56095084bcc3dde845c95ccb3f491	900002	NR_171785	2.04e-14	67.1	65	81.15899999999999	69	900002	2
05a56095084bcc3dde845c95ccb3f491	900006	NR_125332	2.49e-13	63.5	55	97.29700000000001	37	900006	3
05a56095084bcc3dde845c95ccb3f491	900010	NR_130667	2.49e-13	62.6	64	94.87200000000001	39	900010	4
05a56095084bcc3dde845c95ccb3f491	900008	NR_111475	8.7e-13	60.8	34	87.5	48	900008	5
05bc9afc08b64748dca00ebba463b277	900001	NR_121481	0.0	637.0	100	100.0	353	900001	1
05bc9afc08b64748dca00ebba463b277	900004	NR_077145	3.3199999999999994e-158	544.0	100	94.93	355	900004	2
05bc9afc08b64748dca00ebba463b277	900003	NR_144900	3.56e-69	248.0	78	82.661	248	900003	3
05bc9afc08b64748dca00ebba463b277	900005	NR_130690	1.5199999999999995e-67	243.0	100	76.21600000000001	370	900005	4
05bc9afc08b64748dca00ebba463b277	900007	NR_130691	1.33e-55	203.0	68	95.27600000000001	127	900007	5
066d3a6a9990f7d9069cd4f072317dbe	900002	NR_171785	2.4300000000000003e-20	86.0	48	92.98200000000001	57	900002	1
066d3a6a9990f7d9069cd4f072317dbe	900007	NR_130691	1.0399999999999999e-18	80.6	46	92.59299999999999	54	900007	2
066d3a6a9990f7d9069cd4f072317dbe	900006	NR_125332	5.36e-16	71.6	45	88.889	54	900006	3
066d3a6a9990f7d9069cd4f072317dbe	900006	NR_125332	1.87e-15	69.8	45	100.0	38	900006	4
066d3a6a9990f7d9069cd4f072317dbe	900010	NR_130667	1.87e-15	69.8	49	86.20700000000001	58	900010	5
0688c26b368b7fdfa3039ec0e57440b9	900010	NR_130667	2.0299999999999997e-20	86.9	100	70.877	285	900010	1
0688c26b368b7fdfa3039ec0e57440b9	900008	NR_111475	3.0099999999999998e-18	79.7	45	91.071	56	900008	2
0688c26b368b7fdfa3039ec0e57440b9	900002	NR_171785	3.6700000000000003e-17	76.1	55	85.93799999999999	64	900002	3
0688c26b368b7fdfa3039ec0e57440b9	900006	NR_125332	4.47e-16	71.6	55	100.0	39	900006	4
0688c26b368b7fdfa3039ec0e57440b9	900002	NR_171785	1.9e-14	67.1	55	97.436	39	900002	5
06dcdeaf8b7e48026a27971278d6783a	900001	NR_121481	3.13e-06	39.2	46	100.0	21	900001	1
06dcdeaf8b7e48026a27971278d6783a	900005	NR_130690	3.13e-06	39.2	42	100.0	21	900005	2
06dcdeaf8b7e48026a27971278d6783a	900007	NR_130691	3.13e-06	39.2	42	100.0	21	900007	3
06dcdeaf8b7e48026a27971278d6783a	900009	NR_111007	3.13e-06	39.2	39	100.0	21	900009	4
06dcdeaf8b7e48026a27971278d6783a	900010	NR_130667	3.13e-06	39.2	39	100.0	21	900010	5
0752dc88c365db47a824bafc2310dd10	900010	NR_130667	4.2e-23	95.1	100	68.212	302	900010	1
0752dc88c365db47a824bafc2310dd10	900002	NR_171785	2.65e-19	82.4	65	77.193	114	900002	2
0752dc88c365db47a824bafc2310dd10	900008	NR_111475	1.37e-16	73.4	32	87.09700000000001	62	900008	3
0752dc88c365db47a824bafc2310dd10	900006	NR_125332	4.79e-16	71.6	57	100.0	39	900006	4
0752dc88c365db47a824bafc2310dd10	900007	NR_130691	4.79e-16	71.6	58	84.375	64	900007	5
080d5100561ec2c06ed6b12f04e6765e	900007	NR_130691	1.0	22.0	40	92.85700000000001	14	900007	1
080d5100561ec2c06ed6b12f04e6765e	900003	NR_144900	1.0	22.0	31	80.76899999999999	26	900003	2
080d5100561ec2c06ed6b12f04e6765e	900002	NR_171785	3.6	20.2	38	93.333	15	900002	3
080d5100561ec2c06ed6b12f04e6765e	900009	NR_111007	3.6	19.3	40	100.0	10	900009	4
080d5100561ec2c06ed6b12f04e6765e	900009	NR_111007	3.6	19.3	40	100.0	10	900009	5
09d930f2ed87b3557b31fac73c4ec6ac	900007	NR_130691	3.1e-32	125.0	62	91.01100000000001	89	900007	1
09d930f2ed87b3557b31fac73c4ec6ac	900002	NR_171785	1.08e-31	123.0	43	90.90899999999999	88	900002	2
09d930f2ed87b3557b31fac73c4ec6ac	900001	NR_121481	1.32e-30	121.0	58	89.88799999999999	89	900001	3
09d930f2ed87b3557b31fac73c4ec6ac	900003	NR_144900	1.32e-30	121.0	55	89.88799999999999	89	900003	4
09d930f2ed87b3557b31fac73c4ec6ac	900009	NR_111007	1.32e-30	121.0	37	89.88799999999999	89	900009	5
09de61d81017f4d844ceb66d071f6718	900003	NR_144900	2.34e-06	39.2	47	100.0	21	900003	1
09de61d81017f4d844ceb66d071f6718	900005	NR_130690	2.34e-06	39.2	39	100.0	21	900005	2
09de61d81017f4d844ceb66d071f6718	900001	NR_121481	2.34e-06	39.2	25	100.0	21	900001	3
09de61d81017f4d844ceb66d071f6718	900004	NR_077145	2.34e-06	39.2	16	100.0	21	900004	4
09de61d81017f4d844ceb66d071f6718	900009	NR_111007	8.16e-06	37.4	39	100.0	20	900009	5
0a135d06258a4917295be19c2f72f676	900004	NR_077145	4.0899999999999986e-143	494.0	100	99.64	278	900004	1
0a135d06258a4917295be19c2f72f676	900001	NR_121481	9.009999999999997e-120	416.0	100	93.97200000000001	282	900001	2
0a135d06258a4917295be19c2f72f676	900003	NR_144900	2.77e-31	122.0	64	76.571	175	900003	3
0a135d06258a4917295be19c2f72f676	900005	NR_130690	7.43e-26	104.0	100	70.307	293	900005	4
0a135d06258a4917295be19c2f72f676	900007	NR_130691	6.96e-20	85.1	58	94.444	54	900007	5
0a830187c3805daf0287eb3179767638	900007	NR_130691	1.4e-30	121.0	48	89.88799999999999	89	900007	1
0a830187c3805daf0287eb3179767638	900002	NR_171785	4.88e-30	119.0	45	89.773	88	900002	2
0a830187c3805daf0287eb3179767638	900003	NR_144900	1.7000000000000001e-29	116.0	58	88.764	89	900003	3
0a830187c3805daf0287eb3179767638	900001	NR_121481	1.7000000000000001e-29	116.0	54	88.764	89	900001	4
0a830187c3805daf0287eb3179767638	900009	NR_111007	1.7000000000000001e-29	116.0	36	88.764	89	900009	5
0b62be82e1459c48fa9aa6a73f45136b	900006	NR_125332	1.7999999999999997e-90	319.0	97	90.079	252	900006	1
0b62be82e1459c48fa9aa6a73f45136b	900007	NR_130691	5.910000000000001e-27	108.0	66	85.87	92	900007	2
0b62be82e1459c48fa9aa6a73f45136b	900010	NR_130667	3.06e-24	99.6	62	92.75399999999999	69	900010	3
0b62be82e1459c48fa9aa6a73f45136b	900005	NR_130690	3.73e-23	95.1	66	96.491	57	900005	4
0b62be82e1459c48fa9aa6a73f45136b	900001	NR_121481	3.73e-23	95.1	57	88.889	72	900001	5
0e00ccfc8a7aac1541f7536f41bc8369	900010	NR_130667	2.6899999999999997e-19	83.3	54	89.23100000000001	65	900010	1
0e00ccfc8a7aac1541f7536f41bc8369	900010	NR_130667	3.27e-18	79.7	54	86.486	74	900010	2
0e00ccfc8a7aac1541f7536f41bc8369	900002	NR_171785	3.99e-17	76.1	57	85.93799999999999	64	900002	3
0e00ccfc8a7aac1541f7536f41bc8369	900008	NR_111475	1.39e-16	73.4	45	87.09700000000001	62	900008	4
0e00ccfc8a7aac1541f7536f41bc8369	900006	NR_125332	7.21e-14	64.4	39	95.238	42	900006	5
0e6108700c9a01c0be9929564a203813	900010	NR_130667	2.82e-19	82.4	56	88.06	67	900010	1
0e6108700c9a01c0be9929564a203813	900003	NR_144900	5.09e-16	71.6	36	88.889	54	900003	2
0e6108700c9a01c0be9929564a203813	900008	NR_111475	1.78e-15	70.7	43	85.24600000000001	61	900008	3
0e6108700c9a01c0be9929564a203813	900007	NR_130691	2.17e-14	67.1	64	87.037	54	900007	4
0e6108700c9a01c0be9929564a203813	900001	NR_121481	2.6400000000000004e-13	62.6	51	85.185	54	900001	5
0ea5c361d3337b625fb478ae11fb59bb	900009	NR_111007	3.9899999999999994e-144	498.0	89	98.962	289	900009	1
0ea5c361d3337b625fb478ae11fb59bb	900007	NR_130691	2.53e-45	169.0	75	89.92200000000001	129	900007	2
0ea5c361d3337b625fb478ae11fb59bb	900006	NR_125332	1.95e-21	90.6	57	79.279	111	900006	3
0ea5c361d3337b625fb478ae11fb59bb	900003	NR_144900	8.279999999999999e-20	84.2	53	92.85700000000001	56	900003	4
0ea5c361d3337b625fb478ae11fb59bb	900001	NR_121481	1.01e-18	80.6	48	92.59299999999999	54	900001	5
0f2841458644573d5efdd928ad1b992f	900010	NR_130667	1.9e-14	67.1	51	87.037	54	900010	1
0f2841458644573d5efdd928ad1b992f	900002	NR_171785	9.82e-12	58.1	46	85.714	49	900002	2
0f2841458644573d5efdd928ad1b992f	900007	NR_130691	3.43e-11	55.4	67	86.667	45	900007	3
0f2841458644573d5efdd928ad1b992f	900008	NR_111475	3.43e-11	55.4	40	84.0	50	900008	4
0f2841458644573d5efdd928ad1b992f	900006	NR_125332	1.46e-09	50.0	51	85.714	42	900006	5
1062b08fe389426eacd44013d0f1f831	900007	NR_130691	1.39e-30	121.0	45	89.88799999999999	89	900007	1
1062b08fe389426eacd44013d0f1f831	900002	NR_171785	4.8699999999999996e-30	119.0	42	89.773	88	900002	2
1062b08fe389426eacd44013d0f1f831	900003	NR_144900	1.7000000000000001e-29	116.0	61	88.764	89	900003	3
1062b08fe389426eacd44013d0f1f831	900001	NR_121481	1.7000000000000001e-29	116.0	55	88.764	89	900001	4
1062b08fe389426eacd44013d0f1f831	900009	NR_111007	1.7000000000000001e-29	116.0	47	88.764	89	900009	5
10eca292eb84a97e234c6e330e288bdd	900002	NR_171785	1.6600000000000001e-21	90.6	68	87.5	72	900002	1
10eca292eb84a97e234c6e330e288bdd	900010	NR_130667	3e-18	79.7	44	86.765	68	900010	2
10eca292eb84a97e234c6e330e288bdd	900008	NR_111475	3.66e-17	76.1	52	86.36399999999999	66	900008	3
10eca292eb84a97e234c6e330e288bdd	900003	NR_144900	1.28e-16	74.3	46	87.931	58	900003	4
10eca292eb84a97e234c6e330e288bdd	900007	NR_130691	1.28e-16	74.3	44	83.824	68	900007	5
11842fe4669d5dc87ff9d34dc08ef2f2	900006	NR_125332	1.4399999999999997e-142	492.0	100	98.929	280	900006	1
11842fe4669d5dc87ff9d34dc08ef2f2	900007	NR_130691	7.509999999999998e-45	168.0	75	89.764	127	900007	2
11842fe4669d5dc87ff9d34dc08ef2f2	900009	NR_111007	2.01e-39	150.0	66	84.24700000000001	146	900009	3
11842fe4669d5dc87ff9d34dc08ef2f2	900003	NR_144900	2.4499999999999997e-38	145.0	56	91.346	104	900003	4
11842fe4669d5dc87ff9d34dc08ef2f2	900001	NR_121481	1.2699999999999998e-35	137.0	60	91.0	100	900001	5
126e5a0ce844106e98f8b9bb7903dd6e	900010	NR_130667	1.3299999999999996e-98	345.0	100	88.256	281	900010	1
126e5a0ce844106e98f8b9bb7903dd6e	900002	NR_171785	1.3299999999999999e-79	282.0	99	81.419	296	900002	2
126e5a0ce844106e98f8b9bb7903dd6e	900004	NR_077145	1.62e-21	90.6	71	94.73700000000001	57	900004	3
126e5a0ce844106e98f8b9bb7903dd6e	900005	NR_130690	1.62e-21	90.6	67	94.73700000000001	57	900005	4
126e5a0ce844106e98f8b9bb7903dd6e	900001	NR_121481	1.62e-21	90.6	63	94.73700000000001	57	900001	5
12bc1df8e5526b1c0c554f895543944a	900006	NR_125332	3.8899999999999996e-137	473.0	99	97.865	281	900006	1
12bc1df8e5526b1c0c554f895543944a	900002	NR_171785	2.0199999999999997e-39	149.0	57	97.70100000000001	87	900002	2
12bc1df8e5526b1c0c554f895543944a	900007	NR_130691	7.059999999999999e-39	147.0	73	85.93799999999999	128	900007	3
12bc1df8e5526b1c0c554f895543944a	900009	NR_111007	1.55e-34	133.0	66	81.633	147	900009	4
12bc1df8e5526b1c0c554f895543944a	900010	NR_130667	1.55e-34	132.0	56	95.181	83	900010	5
12bedaf58ec89b5e05c19ad026fdaf9c	900007	NR_130691	1.37e-30	121.0	61	89.88799999999999	89	900007	1
12bedaf58ec89b5e05c19ad026fdaf9c	900002	NR_171785	4.7899999999999994e-30	119.0	46	89.773	88	900002	2
12bedaf58ec89b5e05c19ad026fdaf9c	900009	NR_111007	1.6699999999999999e-29	116.0	43	92.405	79	900009	3
12bedaf58ec89b5e05c19ad026fdaf9c	900001	NR_121481	1.6699999999999999e-29	116.0	60	88.764	89	900001	4
12bedaf58ec89b5e05c19ad026fdaf9c	900003	NR_144900	1.6699999999999999e-29	116.0	43	88.764	89	900003	5
12f2f6a9a7cbb3ff7cd71234932b8205	900007	NR_130691	3.29e-32	125.0	48	91.01100000000001	89	900007	1
12f2f6a9a7cbb3ff7cd71234932b8205	900002	NR_171785	1.15e-31	123.0	47	90.90899999999999	88	900002	2
12f2f6a9a7cbb3ff7cd71234932b8205	900003	NR_144900	1.4e-30	121.0	59	89.88799999999999	89	900003	3
12f2f6a9a7cbb3ff7cd71234932b8205	900001	NR_121481	1.4e-30	121.0	55	89.88799999999999	89	900001	4
12f2f6a9a7cbb3ff7cd71234932b8205	900009	NR_111007	1.4e-30	121.0	36	89.88799999999999	89	900009	5
138ac92150209d94b9e015e7735368f1	900001	NR_121481	5.769999999999998e-116	404.0	100	92.90799999999999	282	900001	1
138ac92150209d94b9e015e7735368f1	900004	NR_077145	1.8899999999999993e-109	382.0	100	90.459	283	900004	2
138ac92150209d94b9e015e7735368f1	900003	NR_144900	2.9999999999999996e-37	141.0	75	78.421	190	900003	3
138ac92150209d94b9e015e7735368f1	900006	NR_125332	4.1700000000000006e-29	114.0	46	92.5	80	900006	4
138ac92150209d94b9e015e7735368f1	900007	NR_130691	6.19e-27	107.0	62	94.20299999999999	69	900007	5
13938a532131c6422d6bd44980ee26ad	900004	NR_077145	6.96e-06	37.4	43	92.0	25	900004	1
13938a532131c6422d6bd44980ee26ad	900001	NR_121481	6.96e-06	37.4	41	92.0	25	900001	2
13938a532131c6422d6bd44980ee26ad	900005	NR_130690	6.96e-06	37.4	41	92.0	25	900005	3
13938a532131c6422d6bd44980ee26ad	900003	NR_144900	6.96e-06	37.4	39	92.0	25	900003	4
13938a532131c6422d6bd44980ee26ad	900009	NR_111007	2.4299999999999998e-05	35.6	55	91.667	24	900009	5
13e538015116992176a9c32705810203	900007	NR_130691	1.1199999999999998e-25	104.0	54	86.20700000000001	87	900007	1
13e538015116992176a9c32705810203	900010	NR_130667	3.9e-25	103.0	48	85.39299999999999	89	900010	2
13e538015116992176a9c32705810203	900002	NR_171785	3.9e-25	102.0	50	86.04700000000001	86	900002	3
13e538015116992176a9c32705810203	900009	NR_111007	1.3600000000000002e-24	100.0	53	85.882	85	900009	4
13e538015116992176a9c32705810203	900001	NR_121481	4.75e-24	99.6	55	85.057	87	900001	5
14fc77bb4fb1b62493910ff14198fb48	900001	NR_121481	5.16e-05	35.6	37	100.0	19	900001	1
14fc77bb4fb1b62493910ff14198fb48	900005	NR_130690	5.16e-05	35.6	35	100.0	19	900005	2
14fc77bb4fb1b62493910ff14198fb48	900003	NR_144900	5.16e-05	35.6	35	100.0	19	900003	3
14fc77bb4fb1b62493910ff14198fb48	900009	NR_111007	5.16e-05	35.6	33	100.0	19	900009	4
14fc77bb4fb1b62493910ff14198fb48	900010	NR_130667	5.16e-05	35.6	31	100.0	19	900010	5
157e05e1b98eae47c6bd9e0ce5dbc881	900006	NR_125332	5.389999999999999e-110	383.0	100	90.74700000000001	281	900006	1
157e05e1b98eae47c6bd9e0ce5dbc881	900009	NR_111007	6.569999999999999e-71	254.0	68	99.31	145	900009	2
157e05e1b98eae47c6bd9e0ce5dbc881	900007	NR_130691	1.11e-61	224.0	76	93.96	149	900007	3
157e05e1b98eae47c6bd9e0ce5dbc881	900003	NR_144900	7.03e-39	147.0	55	95.604	91	900003	4
157e05e1b98eae47c6bd9e0ce5dbc881	900001	NR_121481	4.439999999999999e-35	134.0	53	93.258	89	900001	5
15f625a79a06fdc049afd9842e648080	900002	NR_171785	4.68e-16	71.6	68	82.609	69	900002	1
15f625a79a06fdc049afd9842e648080	900010	NR_130667	4.68e-16	71.6	100	67.797	295	900010	2
15f625a79a06fdc049afd9842e648080	900008	NR_111475	6.94e-14	64.4	34	83.87100000000001	62	900008	3
15f625a79a06fdc049afd9842e648080	900006	NR_125332	2.95e-12	59.0	54	94.595	37	900006	4
15f625a79a06fdc049afd9842e648080	900002	NR_171785	1.25e-10	54.5	68	91.89200000000001	37	900002	5
1611fa31357d5d95b54e5ce6e67b7336	900007	NR_130691	0.0006360000000000001	31.9	39	100.0	17	900007	1
1611fa31357d5d95b54e5ce6e67b7336	900009	NR_111007	0.0006360000000000001	31.9	38	100.0	17	900009	2
1611fa31357d5d95b54e5ce6e67b7336	900001	NR_121481	0.0006360000000000001	31.9	38	100.0	17	900001	3
1611fa31357d5d95b54e5ce6e67b7336	900004	NR_077145	0.0006360000000000001	31.9	34	100.0	17	900004	4
1611fa31357d5d95b54e5ce6e67b7336	900005	NR_130690	0.0006360000000000001	31.9	33	100.0	17	900005	5
1621173d9b15df3ab3f26d4c7dd234c5	900005	NR_130690	4.879999999999999e-07	39.2	70	100.0	21	900005	1
1621173d9b15df3ab3f26d4c7dd234c5	900003	NR_144900	4.879999999999999e-07	39.2	70	100.0	21	900003	2
1621173d9b15df3ab3f26d4c7dd234c5	900004	NR_077145	4.879999999999999e-07	39.2	67	100.0	21	900004	3
1621173d9b15df3ab3f26d4c7dd234c5	900001	NR_121481	4.879999999999999e-07	39.2	67	100.0	21	900001	4
1621173d9b15df3ab3f26d4c7dd234c5	900006	NR_125332	1.7e-06	37.4	69	100.0	20	900006	5
1797597fabec15ebe972f68a03ce19cd	900003	NR_144900	0.001	30.1	44	100.0	16	900003	1
1797597fabec15ebe972f68a03ce19cd	900004	NR_077145	0.001	30.1	40	100.0	16	900004	2
1797597fabec15ebe972f68a03ce19cd	900001	NR_121481	0.001	30.1	40	100.0	16	900001	3
1797597fabec15ebe972f68a03ce19cd	900005	NR_130690	0.001	30.1	38	100.0	16	900005	4
1797597fabec15ebe972f68a03ce19cd	900009	NR_111007	0.005	28.3	38	100.0	15	900009	5
1b241e7bdd60b771e4c856c64c3e9ad7	900005	NR_130690	9.159999999999999e-82	290.0	100	82.31299999999999	294	900005	1
1b241e7bdd60b771e4c856c64c3e9ad7	900001	NR_121481	5.08e-28	111.0	70	96.97	66	900001	2
1b241e7bdd60b771e4c856c64c3e9ad7	900004	NR_077145	1.77e-27	110.0	100	70.10300000000001	291	900004	3
1b241e7bdd60b771e4c856c64c3e9ad7	900003	NR_144900	7.06e-20	84.2	51	90.164	61	900003	4
1b241e7bdd60b771e4c856c64c3e9ad7	900010	NR_130667	8.6e-19	81.5	43	97.87200000000001	47	900010	5
1b69e545bedbbe7f5b89775d7ef84275	900009	NR_111007	0.000775	31.9	44	100.0	17	900009	1
1b69e545bedbbe7f5b89775d7ef84275	900001	NR_121481	0.000775	31.9	39	100.0	17	900001	2
1b69e545bedbbe7f5b89775d7ef84275	900005	NR_130690	0.000775	31.9	39	100.0	17	900005	3
1b69e545bedbbe7f5b89775d7ef84275	900007	NR_130691	0.000775	31.9	38	100.0	17	900007	4
1b69e545bedbbe7f5b89775d7ef84275	900006	NR_125332	0.000775	31.9	32	100.0	17	900006	5
1caf3038387e5ec2fbe3b12374ffabad	900005	NR_130690	1.67e-40	153.0	100	71.28699999999999	303	900005	1
1caf3038387e5ec2fbe3b12374ffabad	900001	NR_121481	9.26e-25	100.0	62	96.774	62	900001	2
1caf3038387e5ec2fbe3b12374ffabad	900004	NR_077145	3.2299999999999997e-24	98.7	54	96.721	61	900004	3
1caf3038387e5ec2fbe3b12374ffabad	900002	NR_171785	8.670000000000001e-19	80.6	51	92.59299999999999	54	900002	4
1caf3038387e5ec2fbe3b12374ffabad	900010	NR_130667	3.69e-17	75.2	43	95.833	48	900010	5
1cfb9be7ca486afcfae835ecb3dfd32c	900007	NR_130691	9.12e-33	127.0	58	82.81200000000001	128	900007	1
1cfb9be7ca486afcfae835ecb3dfd32c	900002	NR_171785	3.18e-32	126.0	55	82.54	126	900002	2
1cfb9be7ca486afcfae835ecb3dfd32c	900009	NR_111007	1.11e-31	124.0	37	81.89	127	900009	3
1cfb9be7ca486afcfae835ecb3dfd32c	900001	NR_121481	3.8799999999999996e-31	123.0	67	82.031	128	900001	4
1cfb9be7ca486afcfae835ecb3dfd32c	900003	NR_144900	3.8799999999999996e-31	123.0	58	82.031	128	900003	5
1d819ed956fe66695c8533e01cda3c40	900010	NR_130667	1.6499999999999997e-135	468.0	96	100.0	259	900010	1
1d819ed956fe66695c8533e01cda3c40	900002	NR_171785	2.16e-26	105.0	96	69.444	288	900002	2
