ASV	staxids	BLAST_Accession	BLAST_Evalue	BLAST_Bitscore	BLAST_Qcovus	BLAST_Pident	BLAST_AlignmentLength	BLAST_TaxID	BLAST_CandidateRank	BLAST_Kingdom	BLAST_Phylum	BLAST_Class	BLAST_Order	BLAST_Family	BLAST_Genus	BLAST_Species	selection_status
0579fae15ec314635f7bfd4b794ca07d	900005	NR_130690	1.15e-05	37.4	37	100.0	20	900005	2	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
0579fae15ec314635f7bfd4b794ca07d	900010	NR_130667	1.15e-05	37.4	36	100.0	20	900010	3	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
0579fae15ec314635f7bfd4b794ca07d	900007	NR_130691	1.15e-05	37.4	34	100.0	20	900007	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
0579fae15ec314635f7bfd4b794ca07d	900006	NR_125332	1.15e-05	37.4	33	100.0	20	900006	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
05a29d43e7926471622da8fb7de61e0d	900001	NR_121481	1.83e-05	37.4	35	100.0	20	900001	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
05a29d43e7926471622da8fb7de61e0d	900003	NR_144900	1.83e-05	37.4	35	100.0	20	900003	2	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
05a29d43e7926471622da8fb7de61e0d	900005	NR_130690	1.83e-05	37.4	33	100.0	20	900005	3	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
05a29d43e7926471622da8fb7de61e0d	900004	NR_077145	1.83e-05	37.4	23	100.0	20	900004	4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
05a29d43e7926471622da8fb7de61e0d	900006	NR_125332	1.83e-05	37.4	23	100.0	20	900006	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
05a56095084bcc3dde845c95ccb3f491	900010	NR_130667	2.04e-14	67.1	64	83.333	66	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
05a56095084bcc3dde845c95ccb3f491	900002	NR_171785	2.04e-14	67.1	65	81.15899999999998	69	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
05a56095084bcc3dde845c95ccb3f491	900006	NR_125332	2.49e-13	63.5	55	97.297	37	900006	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
05a56095084bcc3dde845c95ccb3f491	900010	NR_130667	2.49e-13	62.6	64	94.872	39	900010	4	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
05a56095084bcc3dde845c95ccb3f491	900008	NR_111475	8.7e-13	60.8	34	87.5	48	900008	5	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
05bc9afc08b64748dca00ebba463b277	900001	NR_121481	0.0	637.0	100	100.0	353	900001	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
05bc9afc08b64748dca00ebba463b277	900004	NR_077145	3.3199999999999986e-158	544.0	100	94.93	355	900004	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
05bc9afc08b64748dca00ebba463b277	900003	NR_144900	3.56e-69	248.0	78	82.661	248	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
05bc9afc08b64748dca00ebba463b277	900005	NR_130690	1.519999999999999e-67	243.0	100	76.21600000000002	370	900005	4	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
05bc9afc08b64748dca00ebba463b277	900007	NR_130691	1.33e-55	203.0	68	95.276	127	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
066d3a6a9990f7d9069cd4f072317dbe	900002	NR_171785	2.4300000000000003e-20	86.0	48	92.982	57	900002	1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
066d3a6a9990f7d9069cd4f072317dbe	900007	NR_130691	1.0399999999999999e-18	80.6	46	92.593	54	900007	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
066d3a6a9990f7d9069cd4f072317dbe	900006	NR_125332	5.36e-16	71.6	45	88.889	54	900006	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
066d3a6a9990f7d9069cd4f072317dbe	900006	NR_125332	1.87e-15	69.8	45	100.0	38	900006	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
066d3a6a9990f7d9069cd4f072317dbe	900010	NR_130667	1.87e-15	69.8	49	86.20700000000002	58	900010	5	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
0688c26b368b7fdfa3039ec0e57440b9	900010	NR_130667	2.03e-20	86.9	100	70.877	285	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
0688c26b368b7fdfa3039ec0e57440b9	900008	NR_111475	3.0099999999999998e-18	79.7	45	91.071	56	900008	2	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
0688c26b368b7fdfa3039ec0e57440b9	900002	NR_171785	3.67e-17	76.1	55	85.93799999999997	64	900002	3	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
0688c26b368b7fdfa3039ec0e57440b9	900006	NR_125332	4.47e-16	71.6	55	100.0	39	900006	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
0688c26b368b7fdfa3039ec0e57440b9	900002	NR_171785	1.9e-14	67.1	55	97.436	39	900002	5	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
06dcdeaf8b7e48026a27971278d6783a	900001	NR_121481	3.13e-06	39.2	46	100.0	21	900001	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
06dcdeaf8b7e48026a27971278d6783a	900005	NR_130690	3.13e-06	39.2	42	100.0	21	900005	2	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
06dcdeaf8b7e48026a27971278d6783a	900007	NR_130691	3.13e-06	39.2	42	100.0	21	900007	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
06dcdeaf8b7e48026a27971278d6783a	900009	NR_111007	3.13e-06	39.2	39	100.0	21	900009	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
06dcdeaf8b7e48026a27971278d6783a	900010	NR_130667	3.13e-06	39.2	39	100.0	21	900010	5	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
0752dc88c365db47a824bafc2310dd10	900010	NR_130667	4.2e-23	95.1	100	68.212	302	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
0752dc88c365db47a824bafc2310dd10	900002	NR_171785	2.65e-19	82.4	65	77.193	114	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
0752dc88c365db47a824bafc2310dd10	900008	NR_111475	1.37e-16	73.4	32	87.09700000000002	62	900008	3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
0752dc88c365db47a824bafc2310dd10	900006	NR_125332	4.79e-16	71.6	57	100.0	39	900006	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
0752dc88c365db47a824bafc2310dd10	900007	NR_130691	4.79e-16	71.6	58	84.375	64	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
080d5100561ec2c06ed6b12f04e6765e	900007	NR_130691	1.0	22.0	40	92.857	14	900007	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
080d5100561ec2c06ed6b12f04e6765e	900003	NR_144900	1.0	22.0	31	80.76899999999998	26	900003	2	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
080d5100561ec2c06ed6b12f04e6765e	900002	NR_171785	3.6	20.2	38	93.333	15	900002	3	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
080d5100561ec2c06ed6b12f04e6765e	900009	NR_111007	3.6	19.3	40	100.0	10	900009	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
080d5100561ec2c06ed6b12f04e6765e	900009	NR_111007	3.6	19.3	40	100.0	10	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
09d930f2ed87b3557b31fac73c4ec6ac	900007	NR_130691	3.1e-32	125.0	62	91.011	89	900007	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
09d930f2ed87b3557b31fac73c4ec6ac	900002	NR_171785	1.08e-31	123.0	43	90.909	88	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
09d930f2ed87b3557b31fac73c4ec6ac	900001	NR_121481	1.32e-30	121.0	58	89.88799999999998	89	900001	3	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
09d930f2ed87b3557b31fac73c4ec6ac	900003	NR_144900	1.32e-30	121.0	55	89.88799999999998	89	900003	4	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
09d930f2ed87b3557b31fac73c4ec6ac	900009	NR_111007	1.32e-30	121.0	37	89.88799999999998	89	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
09de61d81017f4d844ceb66d071f6718	900003	NR_144900	2.34e-06	39.2	47	100.0	21	900003	1	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
09de61d81017f4d844ceb66d071f6718	900005	NR_130690	2.34e-06	39.2	39	100.0	21	900005	2	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
09de61d81017f4d844ceb66d071f6718	900001	NR_121481	2.34e-06	39.2	25	100.0	21	900001	3	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
09de61d81017f4d844ceb66d071f6718	900004	NR_077145	2.34e-06	39.2	16	100.0	21	900004	4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
09de61d81017f4d844ceb66d071f6718	900009	NR_111007	8.16e-06	37.4	39	100.0	20	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
0a135d06258a4917295be19c2f72f676	900004	NR_077145	4.0899999999999977e-143	494.0	100	99.64	278	900004	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
0a135d06258a4917295be19c2f72f676	900001	NR_121481	9.009999999999994e-120	416.0	100	93.972	282	900001	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
0a135d06258a4917295be19c2f72f676	900003	NR_144900	2.77e-31	122.0	64	76.571	175	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
0a135d06258a4917295be19c2f72f676	900005	NR_130690	7.43e-26	104.0	100	70.307	293	900005	4	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
0a135d06258a4917295be19c2f72f676	900007	NR_130691	6.96e-20	85.1	58	94.444	54	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
0a830187c3805daf0287eb3179767638	900007	NR_130691	1.4e-30	121.0	48	89.88799999999998	89	900007	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
0a830187c3805daf0287eb3179767638	900002	NR_171785	4.88e-30	119.0	45	89.773	88	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
