ASV	BLAST_Top1_Accession	BLAST_Top1_TaxID	BLAST_Top1_Evalue	BLAST_Top1_Bitscore	BLAST_Top1_Pident	BLAST_Top1_Qcovus	BLAST_Top1_AlignmentLength	BLAST_AmbiguousTopHit	BLAST_SelectionStatus	BLAST_Top1_Kingdom	BLAST_Top1_Phylum	BLAST_Top1_Class	BLAST_Top1_Order	BLAST_Top1_Family	BLAST_Top1_Genus	BLAST_Top1_Species	BLAST_Top2_Accession	BLAST_Top2_Species	BLAST_Top2_Evalue	BLAST_Top2_Bitscore	BLAST_Top2_Pident	BLAST_Top2_Qcovus	BLAST_Top2_AlignmentLength
6143c50035fe5fc5272475693b56bdf1	NR_125332	5476	2.05e-73	271.0	100.0	100	150	True	candidate_available	Eukaryota	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida_albicans	NR_138276	Candida_africana	2.05e-73	271.0	100.0	100	150
61ac22dac6fb3801dc5ea4a2a0f37828	NR_163515	5322	3.01e-98	355.0	99.497	100	199	False	candidate_available	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	Pleurotus_ostreatus							
64ff5d05e3dad56364385a586b8236d4	NR_131315	4909	2.38e-79	291.0	100.0	100	161	False	candidate_available	Eukaryota	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Pichia	Pichia_kudriavzevii							
6a0e3aee96bfc2772cd53575935a9820	NR_137143	230003	9.88e-78	286.0	100.0	100	158	True	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_destruens	NR_158361	Alternaria_doliconidium	9.88e-78	286.0	100.0	100	158
74a06cbc0b620e28eca3ca122274f99c	NR_191198	2952681	3.4099999999999994e-104	374.0	99.048	100	210	False	candidate_available	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis_rhombisporoides							
77aef54800f91d2294bac5b9a9010594	NR_103583	76777	1.02e-117	419.0	100.0	100	232	False	candidate_available	Eukaryota	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_sympodialis							
77c50df4f2148df177a3936d185bcec2	NR_198413	3031043	4.59e-89	324.0	99.451	100	182	False	candidate_available	Eukaryota	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon_muchuanensis							
7b0c2826eb7474c7abe104a585597010	NR_119677	1150118	1.48e-75	279.0	99.363	99	157	True	candidate_available	Eukaryota	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia	Ophiognomonia_pseudoischnostyla	NR_120057	Ophiognomonia_asiatica	1.48e-75	279.0	99.363	99	157
7bb64ea8b4df8344319d79a47d3a8afa	NR_155027	1795765	2.04e-100	361.0	100.0	100	200	False	candidate_available	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete_concrescens							
7c96432a999d02dd7f21cbbdf5ea202a	NR_198413	3031043	1.08e-90	329.0	100.0	100	182	False	candidate_available	Eukaryota	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon_muchuanensis							
80656d9a953b600388a8d5b3284216b9	NR_125332	5476	2.05e-73	271.0	100.0	100	150	False	candidate_available	Eukaryota	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida_albicans							
86033a0f68bf17feb67d641dd08a5e3b	NR_189881	2942256	2.61e-112	401.0	100.0	100	222	False	candidate_available	Eukaryota	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Fuscoporia	Fuscoporia_gilvoides							
88bfe70998cfd35a12a909620792688a	NR_077145	5076	1.98e-80	295.0	100.0	100	163	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_103695	Penicillium_flavigenum	1.98e-80	295.0	100.0	100	163
90a30f03ca37989d3320d5abf225636d	NR_189918	3062332	6.05e-74	274.0	99.351	100	154	False	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium_intercalariosporum							
915c63e977ee6d732c5eb8192795f959	NR_111355	114524	1.02e-117	419.0	100.0	100	232	True	candidate_available	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_kudriavzevii	NR_138272	Saccharomyces_paradoxus	1.02e-117	419.0	100.0	100	232
921f876dd61c8fdd639a56fbb16d7b6c	NR_156400	2126488	4.11e-76	280.0	100.0	100	155	True	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neodidymella	Neodidymella_thailandicum	NR_158235	Similiphoma_crystallifera	4.11e-76	280.0	100.0	100	155
94530c8fa842d70b5abe7c813790b5b2	NR_111257	4950	1.31e-129	460.0	99.611	100	257	False	candidate_available	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora	Torulaspora_delbrueckii							
955540425e10bfa281031158fb849591	NR_175188	2849271	7.6e-93	337.0	99.471	100	189	False	candidate_available	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Mycoaciella	Mycoaciella_efibulata							
98906e38db8e05a595f3c0efb3021003	NR_121299	5074	8.230000000000001e-79	289.0	100.0	100	160	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_brevicompactum	NR_138315	Penicillium_patris-mei	8.230000000000001e-79	289.0	100.0	100	160
99d42c21ca1a753040983bdb71b468f8	NR_138193	27293	5.9e-121	431.0	99.585	100	241	False	candidate_available	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Monosporozyma	Monosporozyma_servazzii							
a8471a97a89292ee71b9e346420d69e1	NR_136120	1579462	4.2e-76	281.0	99.367	100	158	True	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_iridiaustralis	NR_137143	Alternaria_destruens	4.2e-76	281.0	99.367	100	158
aa449544b742da7c9fbfa39c0d3849fe	NR_120178	1290441	1.02e-97	352.0	100.0	100	195	False	candidate_available	Eukaryota	Basidiomycota	Agaricomycetes	Trechisporales	unclassified_Trechisporales_family	Sistotremastrum	Sistotremastrum_guttuliferum							
abc7679572c0b1ba3de8661e079cb062	NR_154752	129131	1.65e-81	298.0	100.0	100	165	False	candidate_available	Eukaryota	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_debeurmannianum							
b5d734bb65d33dbb443d7b92850825f8	NR_130691	5478	1.82e-114	409.0	99.563	100	229	False	candidate_available	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus							
b8b6019de3c607356ff1d4846d98a8df	NR_154540	89491	2.28e-86	315.0	100.0	100	174	False	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Xeromyces	Xeromyces_bisporus							
bb441be8bdf01e38ec90a625715d3f96	NR_175192	2908110	2.09e-100	361.0	99.024	100	205	False	candidate_available	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis	Phlebiopsis_odontoidea							
c4882dc60b49c95b93e46ef6e32dfc12	NR_119840	102000	2.46e-72	268.0	100.0	100	148	True	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_colocasiae	NR_119855	Cladosporium_tenuissimum	2.46e-72	268.0	100.0	100	148
c89bc141df239be15bf707bdd443fa11	NR_119631	445179	1.19e-76	282.0	100.0	100	156	True	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Mycosphaerellales	Dissoconiaceae	Dissoconium	Dissoconium_eucalypti	NR_166556	Dissoconium_nelumbonis	1.19e-76	282.0	100.0	100	156
cf9ccf0ca27f56fd87e0d496ea54b7a2	NR_130682	5207	7.47e-93	336.0	100.0	100	186	False	candidate_available	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_neoformans	NR_165941	Cryptococcus_gattii	3.17e-91	332.0	99.462	100	186
d06ee85ecbb1b97b12f84c0d16ead2e3	NR_111839	1280835	1.02e-70	262.0	100.0	100	145	True	candidate_available	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis_caroliniana	NR_151843	Botrytis_californica	1.02e-70	262.0	100.0	100	145
d41474f8e49115abf6f296e3fee6b8b1	NR_111348	5061	2.02e-80	296.0	99.398	100	166	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_niger	NR_137513	Aspergillus_welwitschiae	2.02e-80	296.0	99.398	100	166
d5f4d4c61556cd9a88f8e7072585def2	NR_158231	749468	1.42e-75	279.0	100.0	100	154	True	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Boeremia	Boeremia_exigua	NR_158252	Boeremia_trachelospermi	1.42e-75	279.0	100.0	100	154
d6f3e15b67c356651253d4bfee7bb46f	NR_130691	5478	4.29e-116	414.0	100.0	100	229	False	candidate_available	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus							
dcc55e98f520f9d97db040a6f18089ed	NR_145121	445188	4.23e-69	257.0	100.0	100	142	False	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia_eucalypti	NR_154912	Ramularia_plurivora	1.8e-67	252.0	99.296	100	142
dde3d9f44829488859e6425ff6f8dcd5	NR_137659	183959	3.01e-98	355.0	99.497	100	199	False	candidate_available	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces_carnicolor							
e132feac453bbe8e98e4f5550613e720	NR_130682	5207	3.17e-91	332.0	99.462	100	186	True	candidate_available	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_neoformans	NR_165941	Cryptococcus_gattii	3.17e-91	332.0	99.462	100	186
e399dc7c0823811b06f9eea10fa4ea6c	NR_111530	887084	2.46e-72	268.0	100.0	100	148	True	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_angustisporum	NR_111532	Cladosporium_exile	2.46e-72	268.0	100.0	100	148
e6042d9d33d4676b7a7d6c7d232be5b0	NR_121481	746128	1.65e-81	298.0	100.0	100	165	False	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus							
e7453690825c89a6aed267d0b3afd8fc	NR_073296	5537	3.8000000000000004e-110	394.0	100.0	100	218	False	candidate_available	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula_mucilaginosa	NR_153197	Rhodotorula_alborubescens	1.61e-108	389.0	99.541	100	218
e88a98c4c0b539970aba2e9afdb652ff	NR_136959	86828	7.07e-100	360.0	100.0	100	199	False	candidate_available	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces_ruberrimus	NR_137660	Sporobolomyces_phaffii	3.01e-98	355.0	99.497	100	199
ebd61c5d3dace237f7a2a5bfb8d391ab	NR_130691	5478	4.29e-116	414.0	100.0	100	229	False	candidate_available	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus							
ed1c2120a1da64cd9a0b5ea27488f1cd	NR_154344	2024343	2.15e-66	249.0	99.286	100	140	False	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_pye							
ed3e9912ffac4094303328fb6a4ea10c	NR_130690	1328300	1.3999999999999998e-82	303.0	99.412	100	170	False	candidate_available	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum							
ede209db473731ebfe17f1dbf1c88156	NR_156261	1351734	6.05e-74	274.0	99.351	100	154	True	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setophaeosphaeria	Setophaeosphaeria_sidae	NR_171716	Setophaeosphaeria_badalingensis	6.05e-74	274.0	99.351	100	154
ee6217a6ac1c382c5086ba8f01f9a6f5	NR_130691	5478	1.82e-114	409.0	99.563	100	229	False	candidate_available	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus							
ef5b732f4220ffb4068dfff3f4590237	NR_073309	115111	6.650000000000001e-107	383.0	100.0	100	212	False	candidate_available	Eukaryota	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_intermedium							
ef7cf9848db5544fe03fb7d411336533	NR_119386	42374	4.11e-76	280.0	100.0	100	155	False	candidate_available	Eukaryota	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida_dubliniensis							
f1c57273935879d23965899d63727f74	NR_111728	1235455	5.71e-81	297.0	100.0	100	164	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_cibarius	NR_131286	Aspergillus_ruber	5.71e-81	297.0	100.0	100	164
f4fd6035608dbd454bc773ff604d85cc	NR_171802	1867788	4.95e-102	368.0	99.515	100	206	False	candidate_available	Eukaryota	Basidiomycota	Agaricomycetes	Hymenochaetales	unclassified_Hymenochaetales_family	Peniophorella	Peniophorella_crystallifera							
f806a2396402eab6244a8d52e08a9f7e	NR_126116	36080	3.82e-90	328.0	99.457	100	184	False	candidate_available	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_circinelloides							
