ASV	raw_hit_count	strict_cutoff_pass_hit_count	retained_top_n_count	selection_status
2d5f90f732790862f85983cf328a51bf	109	109	5	candidate_available
2d783fc0a24c9350fd6e4c008ade61f1	118	118	5	candidate_available
2dbcbbad059800b66cce2a8752f950b6	111	111	5	candidate_available
2e3204476045187561769297cb5deb63	94	94	5	candidate_available
2f9d7e8bea9501d87407a5e5a59bf89b	83	83	5	candidate_available
2fac1bc2c61bb76209c62f3be67e15e8	134	134	5	candidate_available
301628c5f05bcb9636f353d42fcc04c6	137	137	5	candidate_available
307336b90220c9e62068fc5a324cd764	155	155	5	candidate_available
315affd4c31c0bc2a94bf5db590086cd	164	164	5	candidate_available
358e5aeac803d1eb8da09407f491871c	93	93	5	candidate_available
36461ec46bb917ed47cd574fbefddef4	127	127	5	candidate_available
37d4a335bf1d51f01582d9471a112681	111	111	5	candidate_available
387de4923eb7c1950b022e185327224b	83	83	5	candidate_available
3aff115ea9dc889997fec9ab39973349	108	108	5	candidate_available
3f1585818ee2ca5d837a80074f225019	136	136	5	candidate_available
3f4c30d9dbda2e4629b7ba6a41354eb0	101	101	5	candidate_available
410fa9b2d1c246b2da10b7c1800aecfe	109	109	5	candidate_available
427b2120e9fdcd3b20071ccba4e21cc3	135	135	5	candidate_available
4410fbb6f29093b48a07044682c46bde	152	152	5	candidate_available
44289e0d4bb76d7dc0006d54ac820fc1	129	129	5	candidate_available
44a05b01f5f5bea58a5e3a13e14d59fc	117	117	5	candidate_available
44f90264df134259ebc0896303d9a493	88	88	5	candidate_available
492e37f87b8dabd8e27df1474005bc0d	126	126	5	candidate_available
4a9eebc6771e1b0950879ee3dd5c5c70	93	93	5	candidate_available
4f0eeafcb9177222412728e3822743a3	140	140	5	candidate_available
4f6bba767820d950766bc71d6d15fec4	140	140	5	candidate_available
4fe0a80f8c4b0a6cfc9a15c0926fd3f1	142	142	5	candidate_available
5043729794cc2c896d6e9a0f1626e20e	147	147	5	candidate_available
53097c9e9e3c7ba253dbf5ec95c930fc	102	102	5	candidate_available
53c9feac786c2fec525605f3db4ae987	126	126	5	candidate_available
542c250da51659a9eb63accee552bd58	103	103	5	candidate_available
54f44042aa65835826eb2207758c96d9	136	136	5	candidate_available
558f634792c8b5cee619778f270e8ee0	163	163	5	candidate_available
57dff5e5f62d238d6f055b37452ac823	91	91	5	candidate_available
58912136ad5c68dae72bb4653a569b4d	143	143	5	candidate_available
590e0069dcd5441f47684045349cd9c2	125	125	5	candidate_available
5c3158d98ae7185c37026511e5dbdb2c	125	125	5	candidate_available
5c36e4197af8694525d815e3fcfb8e1b	90	90	5	candidate_available
5c8e2d68a3058342eb5318f0efcfef0e	141	141	5	candidate_available
5e8d3c0601be4315ab09e921da2d328f	145	145	5	candidate_available
5f07fdf487c0bf4b18dc8e6534d559e0	113	113	5	candidate_available
5fd5a9eab2b0664e8973995690493bb7	133	133	5	candidate_available
5fe8ba6be9294240d26f875ee767f4fe	156	156	5	candidate_available
6092927047fe7a692354e4fd7c745e4c	91	91	5	candidate_available
60c4503cc5091926c0fe5039f5800884	84	84	5	candidate_available
61126afa4733fbaeff0e31a74c4e98ba	59	59	5	candidate_available
6143c50035fe5fc5272475693b56bdf1	125	125	5	candidate_available
61ac22dac6fb3801dc5ea4a2a0f37828	117	117	5	candidate_available
63c9b0ae5186d4f240846adf2921d2a4	160	160	5	candidate_available
64ff5d05e3dad56364385a586b8236d4	100	100	5	candidate_available
671e1c45b579b74ae01911c39f15f5ed	110	110	5	candidate_available
6850c27dec2af54194264e1aebf97dcd	135	135	5	candidate_available
69cd5398b6e9164003f09fa393e6f17b	118	118	5	candidate_available
69d7a7d7c05039ce3b5be70ffacc089f	90	90	5	candidate_available
6a018acae919ab5f0ca6dbedcb3ed281	129	129	5	candidate_available
6a0e3aee96bfc2772cd53575935a9820	97	97	5	candidate_available
6ab43771f8d50d4e9268e3421e3e927f	82	82	5	candidate_available
6b772c4a25b6812808e7bf2169afb415	83	83	5	candidate_available
6cf8e6273ab065c307d3712ac2dbfe1d	120	120	5	candidate_available
6da5475f6575f181dd87a66917e36920	109	109	5	candidate_available
6f1091e7efe7bc87c06bbea6642f1003	93	93	5	candidate_available
70b3cf507c15b1c220effff995cdd1ca	185	185	5	candidate_available
74a06cbc0b620e28eca3ca122274f99c	128	128	5	candidate_available
7759814383595a2d0ab1bf7b73171a44	244	244	5	candidate_available
77aef54800f91d2294bac5b9a9010594	161	161	5	candidate_available
77c50df4f2148df177a3936d185bcec2	99	99	5	candidate_available
7860959ab1ce8a841054c4d3d15221d0	110	110	5	candidate_available
787f8227d35c58c25e5a1baaff22bcc5	106	106	5	candidate_available
78f1ff03d895408d0bbfc76f894befec	91	91	5	candidate_available
7904340b100395ea12dbea044726ee08	108	108	5	candidate_available
7958aa59fd7588c60330ce6799597d81	117	117	5	candidate_available
7b0c2826eb7474c7abe104a585597010	145	145	5	candidate_available
7bb64ea8b4df8344319d79a47d3a8afa	117	117	5	candidate_available
7c96432a999d02dd7f21cbbdf5ea202a	100	100	5	candidate_available
80656d9a953b600388a8d5b3284216b9	99	99	5	candidate_available
82a2523cca06ea4da6692908c23a4d60	132	132	5	candidate_available
8399a27795b0fabe060cc35c9f316118	107	107	5	candidate_available
84b9d21cc143333232f36f500ea60299	82	82	5	candidate_available
86033a0f68bf17feb67d641dd08a5e3b	173	173	5	candidate_available
88bfe70998cfd35a12a909620792688a	128	128	5	candidate_available
89213e5d64cafbad1947e54bdb84a3d6	99	99	5	candidate_available
8b51ec7a91f7832c1606fd6ce117a808	116	116	5	candidate_available
8e98c860323a68e9904cf3320be00300	174	174	5	candidate_available
8e9957d6ceecc6150dc312ec6ef1b716	108	108	5	candidate_available
90a30f03ca37989d3320d5abf225636d	105	105	5	candidate_available
91026d5ecd0fdcfb7b364d2d0871d36d	123	123	5	candidate_available
915c63e977ee6d732c5eb8192795f959	163	163	5	candidate_available
91ed5a72b201f13a385a89abeee5e191	104	104	5	candidate_available
921f876dd61c8fdd639a56fbb16d7b6c	90	90	5	candidate_available
94530c8fa842d70b5abe7c813790b5b2	159	159	5	candidate_available
955540425e10bfa281031158fb849591	124	124	5	candidate_available
98668f2433cc3fdfcf3c34e11d1ba521	83	83	5	candidate_available
98906e38db8e05a595f3c0efb3021003	115	115	5	candidate_available
99d42c21ca1a753040983bdb71b468f8	163	163	5	candidate_available
9bfc8e9697969f1165a87662c168f423	125	125	5	candidate_available
9e0921e5bbd7ecf4d47f5134c8ca0d2a	85	85	5	candidate_available
9e9aed34ec9b46ddf8b4be25bd081d10	49	49	5	candidate_available
9f3cfc4c1a3fbf21503b961819b2fcbf	130	130	5	candidate_available
a8471a97a89292ee71b9e346420d69e1	96	96	5	candidate_available
aa449544b742da7c9fbfa39c0d3849fe	103	103	5	candidate_available
aad545465f7a3c7d608c87b57b176a31	89	89	5	candidate_available
abc7679572c0b1ba3de8661e079cb062	115	115	5	candidate_available
ad5b23f99209f0b603e0c87d6cd42113	109	109	5	candidate_available
ad90f737406d7ec92b3e444e41d6ab49	105	105	5	candidate_available
ae02184daf687a68ede894e742c6be8e	89	89	5	candidate_available
af27df91c11b097ab5c3f306fe0f535d	105	105	5	candidate_available
b2c6907b3db766724d2335436d7e33f4	104	104	5	candidate_available
b4d73ceb6dbaecaf84dd2dcf34566fbc	136	136	5	candidate_available
b505a782b64eae6f885a9098ba8df509	100	100	5	candidate_available
b51e89e740a3b7d99fc2112e7b30bc00	153	153	5	candidate_available
b5d734bb65d33dbb443d7b92850825f8	146	146	5	candidate_available
b8a24610670d3ac10f0d3befe6902222	115	115	5	candidate_available
b8b6019de3c607356ff1d4846d98a8df	120	120	5	candidate_available
b930655cdbda2d0f0758d5276c15600d	119	119	5	candidate_available
ba6f84c5a6c850e7dd2ac7ac28facbd6	90	90	5	candidate_available
bb441be8bdf01e38ec90a625715d3f96	112	112	5	candidate_available
bd796f04c04028b86ca7ece20df3e735	108	108	5	candidate_available
c0be5a766a77d1b40339c3847e707d78	111	111	5	candidate_available
c335aefb046c3a1f098bc46b7be0bff8	108	108	5	candidate_available
c3b3863baf308516d9bae664ff9843c6	124	124	5	candidate_available
c4882dc60b49c95b93e46ef6e32dfc12	80	80	5	candidate_available
c5fc3fd35912da93c85f5c96bd65b76d	94	94	5	candidate_available
c89bc141df239be15bf707bdd443fa11	103	103	5	candidate_available
ca7267bef65439e30d72c01f2ab17865	150	150	5	candidate_available
cb2c0e20773df56a36e2a0f9eabe0e2d	97	97	5	candidate_available
cc6d7b7ac9f42ac1add61a4e92cca4d0	95	95	5	candidate_available
cdd244abd5bf539f9d30cb7b2907eaa7	85	85	5	candidate_available
ce09f92e8ab71b4062be2fcbf797fc29	95	95	5	candidate_available
cf51d4a65c9fa59fbf840dc7445265d5	119	119	5	candidate_available
cf9ccf0ca27f56fd87e0d496ea54b7a2	124	124	5	candidate_available
d00e6d83defe1a30a8b325b1610196d3	90	90	5	candidate_available
d03b42d094fc26abc401a439481e5e12	90	90	5	candidate_available
d06ee85ecbb1b97b12f84c0d16ead2e3	95	95	5	candidate_available
d2e25b6611bfc517eb12d22c4f1f0ac0	132	132	5	candidate_available
d41474f8e49115abf6f296e3fee6b8b1	104	104	5	candidate_available
d5f4d4c61556cd9a88f8e7072585def2	89	89	5	candidate_available
d6e7806fe6c49f4c960a7210ce8b929b	89	89	5	candidate_available
d6f3e15b67c356651253d4bfee7bb46f	147	147	5	candidate_available
d7517e7d7ccfcb017edef33e6825eda1	104	104	5	candidate_available
d77de9b0c238f001eff17e8590bee7f3	149	149	5	candidate_available
da93059e7d874e588773916cbcb5cebf	176	176	5	candidate_available
db0a45e1bb8405ca1fe091daa37fd2ec	108	108	5	candidate_available
dbf377afa279cfc8e072e84b0bcb4f3f	101	101	5	candidate_available
dc65b17281e536dc27c59066ed5cb2b8	109	109	5	candidate_available
dcc55e98f520f9d97db040a6f18089ed	107	107	5	candidate_available
dde3d9f44829488859e6425ff6f8dcd5	119	119	5	candidate_available
e10697f67b5d8c5ca3d33e56594068bf	148	148	5	candidate_available
e132feac453bbe8e98e4f5550613e720	135	135	5	candidate_available
e399dc7c0823811b06f9eea10fa4ea6c	81	81	5	candidate_available
e42387237c012c1ed92a8c7f9dd2e2eb	107	107	5	candidate_available
e6042d9d33d4676b7a7d6c7d232be5b0	115	115	5	candidate_available
e696a65744372846e5a5ad7901af11d5	54	54	5	candidate_available
e7453690825c89a6aed267d0b3afd8fc	123	123	5	candidate_available
e88a98c4c0b539970aba2e9afdb652ff	136	136	5	candidate_available
e8afdba12110f5899c03436c55249876	127	127	5	candidate_available
ebd61c5d3dace237f7a2a5bfb8d391ab	172	172	5	candidate_available
ed1c2120a1da64cd9a0b5ea27488f1cd	85	85	5	candidate_available
ed3e9912ffac4094303328fb6a4ea10c	127	127	5	candidate_available
ede209db473731ebfe17f1dbf1c88156	101	101	5	candidate_available
ee606ee0d5d5f1f998149031ddfd45fc	132	132	5	candidate_available
ee6217a6ac1c382c5086ba8f01f9a6f5	147	147	5	candidate_available
ef2ebeb91f91b576bbd95b341aed051e	113	113	5	candidate_available
ef5b732f4220ffb4068dfff3f4590237	112	112	5	candidate_available
ef7c4591e1b81a9863d21132d9f67bb6	127	127	5	candidate_available
ef7cf9848db5544fe03fb7d411336533	121	121	5	candidate_available
f0547560c210f8f296ce2aa804c875d4	119	119	5	candidate_available
f1c57273935879d23965899d63727f74	100	100	5	candidate_available
f4d47d9e9f949ba9f162bbf4faea2866	162	162	5	candidate_available
f4e14db83b8c8f27154cef63832ebf60	127	127	5	candidate_available
f4fd6035608dbd454bc773ff604d85cc	113	113	5	candidate_available
f73a1a510817fc733ace7a6a70e7394e	130	130	5	candidate_available
f806a2396402eab6244a8d52e08a9f7e	160	160	5	candidate_available
f8d2f35ec8aba3368cfa9bdc9dc84831	127	127	5	candidate_available
f9bc2c7d2647a3b4e63ca4b721021da9	77	77	5	candidate_available
f9d217f428c665f6e44a09c08fe0c485	152	152	5	candidate_available
fd56d5d2d7ab0969f3ea9d3294133409	129	129	5	candidate_available
fdad38ba45d5b299528d74bce258e06a	114	114	5	candidate_available
ff0b3c0f2f9029863279aaec209a64b5	152	152	5	candidate_available
