ASV	staxids	BLAST_Accession	BLAST_Evalue	BLAST_Bitscore	BLAST_Qcovus	BLAST_Pident	BLAST_AlignmentLength	BLAST_TaxID	BLAST_CandidateRank	BLAST_Kingdom	BLAST_Phylum	BLAST_Class	BLAST_Order	BLAST_Family	BLAST_Genus	BLAST_Species	selection_status
06a0c0a16a03d41b0e21de876ccd4a1a	900010	NR_130667	0.42	21.1	55	100.0	11	900010	4	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
06a0c0a16a03d41b0e21de876ccd4a1a	900010	NR_130667	1.5	19.3	55	100.0	10	900010	5	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
0adfbaa4d24ec21c5bd7da91cc36bf83	900009	NR_111007	4.81e-89	313.0	100	100.0	173	900009	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
0adfbaa4d24ec21c5bd7da91cc36bf83	900007	NR_130691	5.5e-25	100.0	81	87.95200000000001	83	900007	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
0adfbaa4d24ec21c5bd7da91cc36bf83	900007	NR_130691	0.000817	30.1	81	100.0	16	900007	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
0adfbaa4d24ec21c5bd7da91cc36bf83	900006	NR_125332	0.035	25.6	47	70.76899999999998	65	900006	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
0adfbaa4d24ec21c5bd7da91cc36bf83	900007	NR_130691	0.42	22.0	81	80.76899999999998	26	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
0b16710fc341de52d3db3a987523142b	900001	NR_121481	1.2699999999999996e-64	233.0	91	94.231	156	900001	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
0b16710fc341de52d3db3a987523142b	900004	NR_077145	3.3999999999999993e-59	214.0	99	89.941	169	900004	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
0b16710fc341de52d3db3a987523142b	900003	NR_144900	2.01e-11	56.3	76	72.414	116	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
0b16710fc341de52d3db3a987523142b	900001	NR_121481	0.034	24.7	91	79.31	29	900001	4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
0b16710fc341de52d3db3a987523142b	900009	NR_111007	0.42	21.1	43	100.0	11	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
0d7f1fa221989e0cc733a52a1d979bfa	900005	NR_130690	0.029	25.6	45	82.14299999999999	28	900005	1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
0d7f1fa221989e0cc733a52a1d979bfa	900001	NR_121481	0.36	21.1	50	90.0	20	900001	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
0d7f1fa221989e0cc733a52a1d979bfa	900004	NR_077145	0.36	21.1	40	90.0	20	900004	3	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
0d7f1fa221989e0cc733a52a1d979bfa	900003	NR_144900	1.2	20.2	56	83.333	18	900003	4	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
0d7f1fa221989e0cc733a52a1d979bfa	900001	NR_121481	1.2	20.2	50	80.0	25	900001	5	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
0f501f42f168efedff8209067a2ccc06	900002	NR_171785	0.035	25.6	38	77.419	31	900002	1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
0f501f42f168efedff8209067a2ccc06	900002	NR_171785	0.42	21.1	38	100.0	11	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
0f501f42f168efedff8209067a2ccc06	900010	NR_130667	1.5	20.2	37	92.308	13	900010	3	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
0f501f42f168efedff8209067a2ccc06	900007	NR_130691	1.5	19.3	53	88.235	17	900007	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
0f501f42f168efedff8209067a2ccc06	900009	NR_111007	1.5	19.3	45	88.235	17	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
0f8830963d0007509b4256e7708c4537	900009	NR_111007	1.5	20.2	59	92.308	13	900009	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
0f8830963d0007509b4256e7708c4537	900009	NR_111007	1.5	20.2	59	81.48100000000002	27	900009	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
0f8830963d0007509b4256e7708c4537	900008	NR_111475	1.5	19.3	40	100.0	10	900008	3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
0f8830963d0007509b4256e7708c4537	900003	NR_144900	1.5	19.3	40	100.0	10	900003	4	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
0f8830963d0007509b4256e7708c4537	900009	NR_111007	5.1	18.4	59	91.667	12	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
0fd1d727176f466547928eba1e93d32c	900008	NR_111475	0.01	27.4	50	72.581	62	900008	1	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
0fd1d727176f466547928eba1e93d32c	900008	NR_111475	0.035	24.7	50	100.0	13	900008	2	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
0fd1d727176f466547928eba1e93d32c	900008	NR_111475	0.12	22.9	50	100.0	12	900008	3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
0fd1d727176f466547928eba1e93d32c	900003	NR_144900	1.5	20.2	35	92.308	13	900003	4	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
0fd1d727176f466547928eba1e93d32c	900007	NR_130691	1.5	19.3	42	100.0	10	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
0fdc8bc75eb918dcdf72a96e854a694e	900002	NR_171785	0.003	28.3	54	68.367	98	900002	1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
0fdc8bc75eb918dcdf72a96e854a694e	900008	NR_111475	1.5	19.3	46	100.0	10	900008	2	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
0fdc8bc75eb918dcdf72a96e854a694e	900005	NR_130690	1.5	19.3	29	100.0	10	900005	3	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
0fdc8bc75eb918dcdf72a96e854a694e	900007	NR_130691	5.2	18.4	43	91.667	12	900007	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
0fdc8bc75eb918dcdf72a96e854a694e	900008	NR_111475	5.2	17.5	46	100.0	9	900008	5	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
12ae8aec67f6e9580e434bbd62c83dcd	900005	NR_130690	1.2	20.2	34	93.333	15	900005	1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
12ae8aec67f6e9580e434bbd62c83dcd	900009	NR_111007	1.2	20.2	52	92.308	13	900009	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
12ae8aec67f6e9580e434bbd62c83dcd	900002	NR_171785	1.2	20.2	41	92.308	13	900002	3	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
12ae8aec67f6e9580e434bbd62c83dcd	900010	NR_130667	1.2	20.2	39	92.308	13	900010	4	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
12ae8aec67f6e9580e434bbd62c83dcd	900009	NR_111007	1.2	20.2	52	83.333	18	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
12c2997f0d90a475f5ebdb10a5bc0738	900009	NR_111007	0.12	23.8	55	93.333	15	900009	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
12c2997f0d90a475f5ebdb10a5bc0738	900004	NR_077145	0.42	22.0	38	92.857	14	900004	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
12c2997f0d90a475f5ebdb10a5bc0738	900008	NR_111475	1.5	20.2	44	92.308	13	900008	3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
12c2997f0d90a475f5ebdb10a5bc0738	900008	NR_111475	1.5	20.2	44	77.778	27	900008	4	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
12c2997f0d90a475f5ebdb10a5bc0738	900009	NR_111007	1.5	19.3	55	100.0	10	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
12da108a541069a69ac639ae2edcd700	900006	NR_125332	5.349999999999998e-75	267.0	100	99.333	150	900006	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
12da108a541069a69ac639ae2edcd700	900009	NR_111007	0.1	22.9	51	74.359	39	900009	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
12da108a541069a69ac639ae2edcd700	900007	NR_130691	0.36	21.1	57	75.758	33	900007	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
12da108a541069a69ac639ae2edcd700	900002	NR_171785	4.4	18.4	23	91.667	12	900002	4	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
12da108a541069a69ac639ae2edcd700	900008	NR_111475	15.0	16.6	26	90.909	11	900008	5	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
168e27f59b5437d613141aaa2f916072	900009	NR_111007	0.13	22.0	84	77.778	27	900009	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
168e27f59b5437d613141aaa2f916072	900006	NR_125332	0.46	19.3	62	100.0	10	900006	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
168e27f59b5437d613141aaa2f916072	900008	NR_111475	1.6	18.4	39	91.667	12	900008	3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
168e27f59b5437d613141aaa2f916072	900009	NR_111007	1.6	18.4	84	82.353	17	900009	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
168e27f59b5437d613141aaa2f916072	900006	NR_125332	1.6	17.5	62	100.0	9	900006	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
16abe59764bca0b5a4207799f0194527	900002	NR_171785	0.42	21.1	45	100.0	11	900002	1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
16abe59764bca0b5a4207799f0194527	900010	NR_130667	0.42	21.1	53	85.0	20	900010	2	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
16abe59764bca0b5a4207799f0194527	900002	NR_171785	0.42	21.1	45	80.952	21	900002	3	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
16abe59764bca0b5a4207799f0194527	900010	NR_130667	1.5	20.2	53	92.308	13	900010	4	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
16abe59764bca0b5a4207799f0194527	900005	NR_130690	5.2	17.5	18	100.0	9	900005	5	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
19781955f7dc8059d72ca67fe69742f4	900002	NR_171785	0.42	22.0	38	79.167	24	900002	1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
19781955f7dc8059d72ca67fe69742f4	900002	NR_171785	0.42	21.1	38	100.0	11	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
19781955f7dc8059d72ca67fe69742f4	900008	NR_111475	0.42	21.1	36	100.0	11	900008	3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
19781955f7dc8059d72ca67fe69742f4	900010	NR_130667	1.5	20.2	41	92.308	13	900010	4	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
19781955f7dc8059d72ca67fe69742f4	900007	NR_130691	1.5	19.3	35	88.235	17	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
1a3a25327947f82ebb909ce5f5832571	900009	NR_111007	3.470000000000001e-21	88.7	86	83.90799999999999	87	900009	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
1a3a25327947f82ebb909ce5f5832571	900007	NR_130691	3.25e-15	68.9	66	85.484	62	900007	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
1a3a25327947f82ebb909ce5f5832571	900009	NR_111007	4.52e-07	41.0	86	92.593	27	900009	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
1a3a25327947f82ebb909ce5f5832571	900007	NR_130691	1.92e-05	35.6	66	100.0	19	900007	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
1a3a25327947f82ebb909ce5f5832571	900008	NR_111475	0.42	22.0	31	92.857	14	900008	5	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
1a947799bb1e2fa52ae4560b796f282e	900007	NR_130691	2.0399999999999993e-87	308.0	100	99.422	173	900007	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
1a947799bb1e2fa52ae4560b796f282e	900009	NR_111007	4.23e-20	84.2	55	86.486	74	900009	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
1a947799bb1e2fa52ae4560b796f282e	900009	NR_111007	0.000817	30.1	55	100.0	16	900009	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
1a947799bb1e2fa52ae4560b796f282e	900007	NR_130691	0.01	27.4	100	94.118	17	900007	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
1a947799bb1e2fa52ae4560b796f282e	900006	NR_125332	0.42	21.1	51	75.758	33	900006	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
