qacc	staxids	sacc	evalue	bitscore	qcovus	pident	length	TaxID	candidate_rank
05d6255f92dbd4b2b793b809c524de21	900003	NR_144900	1.5	19.3	46	100.0	10	900003	3
05d6255f92dbd4b2b793b809c524de21	900003	NR_144900	5.1	17.5	46	100.0	9	900003	4
05d6255f92dbd4b2b793b809c524de21	900008	NR_111475	5.1	17.5	38	100.0	9	900008	5
05dcbd64ea8517b09449bf3ddd4a83dd	900008	NR_111475	0.035	25.6	53	85.714	21	900008	1
05dcbd64ea8517b09449bf3ddd4a83dd	900002	NR_171785	0.42	22.0	54	92.85700000000001	14	900002	2
05dcbd64ea8517b09449bf3ddd4a83dd	900008	NR_111475	0.42	22.0	53	79.167	24	900008	3
05dcbd64ea8517b09449bf3ddd4a83dd	900002	NR_171785	1.5	20.2	54	92.30799999999999	13	900002	4
05dcbd64ea8517b09449bf3ddd4a83dd	900010	NR_130667	1.5	19.3	48	100.0	10	900010	5
061f5ddd4c902be6adec1f0e62e8f2f4	900010	NR_130667	0.035	24.7	31	100.0	13	900010	1
061f5ddd4c902be6adec1f0e62e8f2f4	900007	NR_130691	1.5	20.2	45	92.30799999999999	13	900007	2
061f5ddd4c902be6adec1f0e62e8f2f4	900010	NR_130667	1.5	20.2	31	92.30799999999999	13	900010	3
061f5ddd4c902be6adec1f0e62e8f2f4	900002	NR_171785	1.5	19.3	40	100.0	10	900002	4
061f5ddd4c902be6adec1f0e62e8f2f4	900007	NR_130691	5.2	17.5	45	100.0	9	900007	5
06a0c0a16a03d41b0e21de876ccd4a1a	900002	NR_171785	0.035	24.7	50	82.609	23	900002	1
06a0c0a16a03d41b0e21de876ccd4a1a	900002	NR_171785	0.42	22.0	50	84.211	19	900002	2
06a0c0a16a03d41b0e21de876ccd4a1a	900009	NR_111007	0.42	21.1	61	100.0	11	900009	3
06a0c0a16a03d41b0e21de876ccd4a1a	900010	NR_130667	0.42	21.1	55	100.0	11	900010	4
06a0c0a16a03d41b0e21de876ccd4a1a	900010	NR_130667	1.5	19.3	55	100.0	10	900010	5
0adfbaa4d24ec21c5bd7da91cc36bf83	900009	NR_111007	4.81e-89	313.0	100	100.0	173	900009	1
0adfbaa4d24ec21c5bd7da91cc36bf83	900007	NR_130691	5.5e-25	100.0	81	87.95200000000001	83	900007	2
0adfbaa4d24ec21c5bd7da91cc36bf83	900007	NR_130691	0.000817	30.1	81	100.0	16	900007	3
0adfbaa4d24ec21c5bd7da91cc36bf83	900006	NR_125332	0.035	25.6	47	70.76899999999999	65	900006	4
0adfbaa4d24ec21c5bd7da91cc36bf83	900007	NR_130691	0.42	22.0	81	80.76899999999999	26	900007	5
0b16710fc341de52d3db3a987523142b	900001	NR_121481	1.2699999999999998e-64	233.0	91	94.23100000000001	156	900001	1
0b16710fc341de52d3db3a987523142b	900004	NR_077145	3.3999999999999997e-59	214.0	99	89.941	169	900004	2
0b16710fc341de52d3db3a987523142b	900003	NR_144900	2.01e-11	56.3	76	72.414	116	900003	3
0b16710fc341de52d3db3a987523142b	900001	NR_121481	0.034	24.7	91	79.31	29	900001	4
0b16710fc341de52d3db3a987523142b	900009	NR_111007	0.42	21.1	43	100.0	11	900009	5
0d7f1fa221989e0cc733a52a1d979bfa	900005	NR_130690	0.028999999999999998	25.6	45	82.14299999999999	28	900005	1
0d7f1fa221989e0cc733a52a1d979bfa	900001	NR_121481	0.36	21.1	50	90.0	20	900001	2
0d7f1fa221989e0cc733a52a1d979bfa	900004	NR_077145	0.36	21.1	40	90.0	20	900004	3
0d7f1fa221989e0cc733a52a1d979bfa	900003	NR_144900	1.2	20.2	56	83.333	18	900003	4
0d7f1fa221989e0cc733a52a1d979bfa	900001	NR_121481	1.2	20.2	50	80.0	25	900001	5
0f501f42f168efedff8209067a2ccc06	900002	NR_171785	0.035	25.6	38	77.419	31	900002	1
0f501f42f168efedff8209067a2ccc06	900002	NR_171785	0.42	21.1	38	100.0	11	900002	2
0f501f42f168efedff8209067a2ccc06	900010	NR_130667	1.5	20.2	37	92.30799999999999	13	900010	3
0f501f42f168efedff8209067a2ccc06	900007	NR_130691	1.5	19.3	53	88.235	17	900007	4
0f501f42f168efedff8209067a2ccc06	900009	NR_111007	1.5	19.3	45	88.235	17	900009	5
0f8830963d0007509b4256e7708c4537	900009	NR_111007	1.5	20.2	59	92.30799999999999	13	900009	1
0f8830963d0007509b4256e7708c4537	900009	NR_111007	1.5	20.2	59	81.48100000000001	27	900009	2
0f8830963d0007509b4256e7708c4537	900008	NR_111475	1.5	19.3	40	100.0	10	900008	3
0f8830963d0007509b4256e7708c4537	900003	NR_144900	1.5	19.3	40	100.0	10	900003	4
0f8830963d0007509b4256e7708c4537	900009	NR_111007	5.1	18.4	59	91.667	12	900009	5
0fd1d727176f466547928eba1e93d32c	900008	NR_111475	0.01	27.4	50	72.581	62	900008	1
0fd1d727176f466547928eba1e93d32c	900008	NR_111475	0.035	24.7	50	100.0	13	900008	2
0fd1d727176f466547928eba1e93d32c	900008	NR_111475	0.12	22.9	50	100.0	12	900008	3
0fd1d727176f466547928eba1e93d32c	900003	NR_144900	1.5	20.2	35	92.30799999999999	13	900003	4
0fd1d727176f466547928eba1e93d32c	900007	NR_130691	1.5	19.3	42	100.0	10	900007	5
0fdc8bc75eb918dcdf72a96e854a694e	900002	NR_171785	0.003	28.3	54	68.367	98	900002	1
0fdc8bc75eb918dcdf72a96e854a694e	900008	NR_111475	1.5	19.3	46	100.0	10	900008	2
0fdc8bc75eb918dcdf72a96e854a694e	900005	NR_130690	1.5	19.3	29	100.0	10	900005	3
0fdc8bc75eb918dcdf72a96e854a694e	900007	NR_130691	5.2	18.4	43	91.667	12	900007	4
0fdc8bc75eb918dcdf72a96e854a694e	900008	NR_111475	5.2	17.5	46	100.0	9	900008	5
12ae8aec67f6e9580e434bbd62c83dcd	900005	NR_130690	1.2	20.2	34	93.333	15	900005	1
12ae8aec67f6e9580e434bbd62c83dcd	900009	NR_111007	1.2	20.2	52	92.30799999999999	13	900009	2
12ae8aec67f6e9580e434bbd62c83dcd	900002	NR_171785	1.2	20.2	41	92.30799999999999	13	900002	3
12ae8aec67f6e9580e434bbd62c83dcd	900010	NR_130667	1.2	20.2	39	92.30799999999999	13	900010	4
12ae8aec67f6e9580e434bbd62c83dcd	900009	NR_111007	1.2	20.2	52	83.333	18	900009	5
12c2997f0d90a475f5ebdb10a5bc0738	900009	NR_111007	0.12	23.8	55	93.333	15	900009	1
12c2997f0d90a475f5ebdb10a5bc0738	900004	NR_077145	0.42	22.0	38	92.85700000000001	14	900004	2
12c2997f0d90a475f5ebdb10a5bc0738	900008	NR_111475	1.5	20.2	44	92.30799999999999	13	900008	3
12c2997f0d90a475f5ebdb10a5bc0738	900008	NR_111475	1.5	20.2	44	77.778	27	900008	4
12c2997f0d90a475f5ebdb10a5bc0738	900009	NR_111007	1.5	19.3	55	100.0	10	900009	5
12da108a541069a69ac639ae2edcd700	900006	NR_125332	5.349999999999999e-75	267.0	100	99.333	150	900006	1
12da108a541069a69ac639ae2edcd700	900009	NR_111007	0.1	22.9	51	74.359	39	900009	2
12da108a541069a69ac639ae2edcd700	900007	NR_130691	0.36	21.1	57	75.758	33	900007	3
12da108a541069a69ac639ae2edcd700	900002	NR_171785	4.4	18.4	23	91.667	12	900002	4
12da108a541069a69ac639ae2edcd700	900008	NR_111475	15.0	16.6	26	90.90899999999999	11	900008	5
168e27f59b5437d613141aaa2f916072	900009	NR_111007	0.13	22.0	84	77.778	27	900009	1
168e27f59b5437d613141aaa2f916072	900006	NR_125332	0.46	19.3	62	100.0	10	900006	2
168e27f59b5437d613141aaa2f916072	900008	NR_111475	1.6	18.4	39	91.667	12	900008	3
168e27f59b5437d613141aaa2f916072	900009	NR_111007	1.6	18.4	84	82.353	17	900009	4
168e27f59b5437d613141aaa2f916072	900006	NR_125332	1.6	17.5	62	100.0	9	900006	5
16abe59764bca0b5a4207799f0194527	900002	NR_171785	0.42	21.1	45	100.0	11	900002	1
16abe59764bca0b5a4207799f0194527	900010	NR_130667	0.42	21.1	53	85.0	20	900010	2
16abe59764bca0b5a4207799f0194527	900002	NR_171785	0.42	21.1	45	80.952	21	900002	3
16abe59764bca0b5a4207799f0194527	900010	NR_130667	1.5	20.2	53	92.30799999999999	13	900010	4
16abe59764bca0b5a4207799f0194527	900005	NR_130690	5.2	17.5	18	100.0	9	900005	5
19781955f7dc8059d72ca67fe69742f4	900002	NR_171785	0.42	22.0	38	79.167	24	900002	1
19781955f7dc8059d72ca67fe69742f4	900002	NR_171785	0.42	21.1	38	100.0	11	900002	2
19781955f7dc8059d72ca67fe69742f4	900008	NR_111475	0.42	21.1	36	100.0	11	900008	3
19781955f7dc8059d72ca67fe69742f4	900010	NR_130667	1.5	20.2	41	92.30799999999999	13	900010	4
19781955f7dc8059d72ca67fe69742f4	900007	NR_130691	1.5	19.3	35	88.235	17	900007	5
1a3a25327947f82ebb909ce5f5832571	900009	NR_111007	3.470000000000001e-21	88.7	86	83.90799999999999	87	900009	1
1a3a25327947f82ebb909ce5f5832571	900007	NR_130691	3.25e-15	68.9	66	85.484	62	900007	2
1a3a25327947f82ebb909ce5f5832571	900009	NR_111007	4.52e-07	41.0	86	92.59299999999999	27	900009	3
1a3a25327947f82ebb909ce5f5832571	900007	NR_130691	1.92e-05	35.6	66	100.0	19	900007	4
1a3a25327947f82ebb909ce5f5832571	900008	NR_111475	0.42	22.0	31	92.85700000000001	14	900008	5
1a947799bb1e2fa52ae4560b796f282e	900007	NR_130691	2.0399999999999993e-87	308.0	100	99.42200000000001	173	900007	1
1a947799bb1e2fa52ae4560b796f282e	900009	NR_111007	4.23e-20	84.2	55	86.486	74	900009	2
1a947799bb1e2fa52ae4560b796f282e	900009	NR_111007	0.000817	30.1	55	100.0	16	900009	3
1a947799bb1e2fa52ae4560b796f282e	900007	NR_130691	0.01	27.4	100	94.118	17	900007	4
1a947799bb1e2fa52ae4560b796f282e	900006	NR_125332	0.42	21.1	51	75.758	33	900006	5
1aa1322a555933d26756115adcdd8306	900004	NR_077145	0.12	23.8	53	79.31	29	900004	1
1aa1322a555933d26756115adcdd8306	900007	NR_130691	0.41	22.0	41	84.211	19	900007	2
1aa1322a555933d26756115adcdd8306	900006	NR_125332	0.41	21.1	33	100.0	11	900006	3
1aa1322a555933d26756115adcdd8306	900009	NR_111007	1.4	19.3	54	100.0	10	900009	4
1aa1322a555933d26756115adcdd8306	900006	NR_125332	5.0	18.4	33	91.667	12	900006	5
1b0e91eb4d0ab35ac3472b26d4207b8d	900010	NR_130667	0.003	28.3	47	90.0	20	900010	1
1b0e91eb4d0ab35ac3472b26d4207b8d	900002	NR_171785	0.035	24.7	39	88.889	18	900002	2
1b0e91eb4d0ab35ac3472b26d4207b8d	900005	NR_130690	0.12	22.9	35	88.235	17	900005	3
1b0e91eb4d0ab35ac3472b26d4207b8d	900010	NR_130667	0.42	22.0	47	92.85700000000001	14	900010	4
1b0e91eb4d0ab35ac3472b26d4207b8d	900003	NR_144900	0.42	22.0	49	84.211	19	900003	5
1dca3eeb6a114d7c75d945b4c787c3c6	900007	NR_130691	0.12	22.9	47	100.0	12	900007	1
1dca3eeb6a114d7c75d945b4c787c3c6	900002	NR_171785	0.41	21.1	48	100.0	11	900002	2
1dca3eeb6a114d7c75d945b4c787c3c6	900009	NR_111007	1.4	20.2	68	92.30799999999999	13	900009	3
1dca3eeb6a114d7c75d945b4c787c3c6	900009	NR_111007	1.4	20.2	68	92.30799999999999	13	900009	4
1dca3eeb6a114d7c75d945b4c787c3c6	900010	NR_130667	1.4	20.2	60	92.30799999999999	13	900010	5
1f2562bcd89888cd5dc1ecfc90af6ca5	900002	NR_171785	0.027999999999999997	24.7	31	88.889	18	900002	1
1f2562bcd89888cd5dc1ecfc90af6ca5	900001	NR_121481	0.34	22.0	37	80.76899999999999	26	900001	2
1f2562bcd89888cd5dc1ecfc90af6ca5	900004	NR_077145	0.34	22.0	29	80.76899999999999	26	900004	3
1f2562bcd89888cd5dc1ecfc90af6ca5	900005	NR_130690	0.34	21.1	40	100.0	11	900005	4
1f2562bcd89888cd5dc1ecfc90af6ca5	900002	NR_171785	0.34	21.1	31	100.0	11	900002	5
20737c9d81433cafb2c8d460c8527fc2	900009	NR_111007	0.42	21.1	50	100.0	11	900009	1
20737c9d81433cafb2c8d460c8527fc2	900002	NR_171785	0.42	21.1	49	100.0	11	900002	2
20737c9d81433cafb2c8d460c8527fc2	900008	NR_111475	0.42	21.1	32	100.0	11	900008	3
20737c9d81433cafb2c8d460c8527fc2	900002	NR_171785	0.42	21.1	49	80.952	21	900002	4
20737c9d81433cafb2c8d460c8527fc2	900010	NR_130667	1.5	20.2	54	92.30799999999999	13	900010	5
221ef287399115b8dae38548c41a71d1	900002	NR_171785	0.000817	30.1	38	84.615	26	900002	1
221ef287399115b8dae38548c41a71d1	900010	NR_130667	0.003	29.2	50	78.788	33	900010	2
221ef287399115b8dae38548c41a71d1	900010	NR_130667	0.003	28.3	50	100.0	15	900010	3
221ef287399115b8dae38548c41a71d1	900008	NR_111475	1.5	20.2	44	83.333	18	900008	4
221ef287399115b8dae38548c41a71d1	900008	NR_111475	5.2	17.5	44	100.0	9	900008	5
22a3bd58cea56c64d6c04ce292d4536f	900010	NR_130667	0.42	21.1	47	88.889	18	900010	1
22a3bd58cea56c64d6c04ce292d4536f	900009	NR_111007	1.5	19.3	51	100.0	10	900009	2
22a3bd58cea56c64d6c04ce292d4536f	900010	NR_130667	1.5	19.3	47	100.0	10	900010	3
22a3bd58cea56c64d6c04ce292d4536f	900002	NR_171785	1.5	19.3	49	81.818	22	900002	4
22a3bd58cea56c64d6c04ce292d4536f	900001	NR_121481	1.5	19.3	36	81.818	22	900001	5
22e6624e26f54bfb3113b73634ac85ed	900010	NR_130667	0.035	24.7	36	100.0	13	900010	1
22e6624e26f54bfb3113b73634ac85ed	900002	NR_171785	0.035	24.7	41	82.609	23	900002	2
22e6624e26f54bfb3113b73634ac85ed	900002	NR_171785	0.42	22.0	41	79.167	24	900002	3
22e6624e26f54bfb3113b73634ac85ed	900009	NR_111007	0.42	21.1	45	100.0	11	900009	4
22e6624e26f54bfb3113b73634ac85ed	900010	NR_130667	1.5	20.2	36	92.30799999999999	13	900010	5
2502cb3a6108ac2eaa7d36cba4a08694	900005	NR_130690	1.33e-32	125.0	98	76.571	175	900005	1
2502cb3a6108ac2eaa7d36cba4a08694	900007	NR_130691	0.033	24.7	47	100.0	13	900007	2
2502cb3a6108ac2eaa7d36cba4a08694	900001	NR_121481	0.12	23.8	53	93.333	15	900001	3
2502cb3a6108ac2eaa7d36cba4a08694	900003	NR_144900	0.41	21.1	50	80.952	21	900003	4
2502cb3a6108ac2eaa7d36cba4a08694	900001	NR_121481	1.4	20.2	53	88.235	17	900001	5
287262dba4d69007a0d2f229a8d6e234	900002	NR_171785	4.81e-89	313.0	100	100.0	173	900002	1
287262dba4d69007a0d2f229a8d6e234	900010	NR_130667	3.470000000000001e-21	87.8	71	80.392	102	900010	2
287262dba4d69007a0d2f229a8d6e234	900006	NR_125332	9.310000000000001e-16	70.7	49	90.196	51	900006	3
287262dba4d69007a0d2f229a8d6e234	900007	NR_130691	9.310000000000001e-16	69.8	64	88.679	53	900007	4
287262dba4d69007a0d2f229a8d6e234	900008	NR_111475	1.13e-14	67.1	75	80.488	82	900008	5
29672ac01b5c6750735fed1907ddd347	900002	NR_171785	0.0005650000000000001	31.0	51	87.5	24	900002	1
29672ac01b5c6750735fed1907ddd347	900010	NR_130667	0.024	25.6	62	94.444	18	900010	2
29672ac01b5c6750735fed1907ddd347	900002	NR_171785	0.024	25.6	51	94.444	18	900002	3
29672ac01b5c6750735fed1907ddd347	900010	NR_130667	0.024	25.6	62	80.0	35	900010	4
29672ac01b5c6750735fed1907ddd347	900002	NR_171785	1.0	19.3	51	88.235	17	900002	5
29ef50e61eafd8ec49fa6292da0e3dca	900010	NR_130667	0.035	25.6	42	94.444	18	900010	1
29ef50e61eafd8ec49fa6292da0e3dca	900009	NR_111007	0.42	22.0	38	92.85700000000001	14	900009	2
29ef50e61eafd8ec49fa6292da0e3dca	900007	NR_130691	0.42	21.1	40	100.0	11	900007	3
29ef50e61eafd8ec49fa6292da0e3dca	900002	NR_171785	0.42	21.1	54	80.952	21	900002	4
29ef50e61eafd8ec49fa6292da0e3dca	900009	NR_111007	1.5	19.3	38	100.0	10	900009	5
2a03599d48e1a5883a372e8a8261d445	900005	NR_130690	1.04e-08	47.3	75	67.46	126	900005	1
2a03599d48e1a5883a372e8a8261d445	900003	NR_144900	0.034	25.6	58	93.75	16	900003	2
2a03599d48e1a5883a372e8a8261d445	900001	NR_121481	1.4	20.2	43	85.0	20	900001	3
2a03599d48e1a5883a372e8a8261d445	900001	NR_121481	1.4	20.2	43	83.333	18	900001	4
2a03599d48e1a5883a372e8a8261d445	900004	NR_077145	1.4	20.2	33	83.333	18	900004	5
2b3947738a14174fa55da284e5156ce1	900002	NR_171785	0.12	23.8	27	93.333	15	900002	1
2b3947738a14174fa55da284e5156ce1	900002	NR_171785	1.5	20.2	27	83.333	18	900002	2
2b3947738a14174fa55da284e5156ce1	900008	NR_111475	1.5	19.3	37	100.0	10	900008	3
2b3947738a14174fa55da284e5156ce1	900009	NR_111007	1.5	19.3	34	86.667	15	900009	4
2b3947738a14174fa55da284e5156ce1	900007	NR_130691	5.1	18.4	30	91.667	12	900007	5
2ce0943ee52455e0ef499cf2ef2d4e04	900004	NR_077145	5.139999999999999e-82	290.0	100	99.387	163	900004	1
2ce0943ee52455e0ef499cf2ef2d4e04	900001	NR_121481	4.819999999999999e-76	270.0	100	96.95100000000001	164	900001	2
2ce0943ee52455e0ef499cf2ef2d4e04	900003	NR_144900	1.68e-37	142.0	96	80.51899999999999	154	900003	3
2ce0943ee52455e0ef499cf2ef2d4e04	900007	NR_130691	3.470000000000001e-27	108.0	59	95.522	67	900007	4
2ce0943ee52455e0ef499cf2ef2d4e04	900006	NR_125332	1.21e-26	106.0	64	91.02600000000001	78	900006	5
2cf4c915f873b95edee25be8e58fb36c	900010	NR_130667	0.42	22.0	54	92.85700000000001	14	900010	1
2cf4c915f873b95edee25be8e58fb36c	900002	NR_171785	0.42	22.0	55	79.167	24	900002	2
2cf4c915f873b95edee25be8e58fb36c	900002	NR_171785	1.5	20.2	55	92.30799999999999	13	900002	3
2cf4c915f873b95edee25be8e58fb36c	900010	NR_130667	1.5	19.3	54	100.0	10	900010	4
2cf4c915f873b95edee25be8e58fb36c	900010	NR_130667	1.5	19.3	54	100.0	10	900010	5
2d783fc0a24c9350fd6e4c008ade61f1	900004	NR_077145	1.2099999999999998e-83	295.0	100	100.0	163	900004	1
2d783fc0a24c9350fd6e4c008ade61f1	900001	NR_121481	1.4699999999999998e-63	228.0	96	92.994	157	900001	2
2d783fc0a24c9350fd6e4c008ade61f1	900003	NR_144900	4.2299999999999996e-07	41.9	72	68.96600000000001	116	900003	3
2d783fc0a24c9350fd6e4c008ade61f1	900004	NR_077145	0.033	24.7	100	73.684	38	900004	4
2d783fc0a24c9350fd6e4c008ade61f1	900001	NR_121481	0.11	22.9	96	75.0	32	900001	5
2e73001a9be64e290563c8eec53be808	900009	NR_111007	0.035	24.7	54	100.0	13	900009	1
2e73001a9be64e290563c8eec53be808	900002	NR_171785	0.12	22.9	49	100.0	12	900002	2
2e73001a9be64e290563c8eec53be808	900005	NR_130690	1.5	20.2	55	92.30799999999999	13	900005	3
2e73001a9be64e290563c8eec53be808	900007	NR_130691	1.5	20.2	52	92.30799999999999	13	900007	4
2e73001a9be64e290563c8eec53be808	900009	NR_111007	1.5	19.3	54	100.0	10	900009	5
2f9d7e8bea9501d87407a5e5a59bf89b	900001	NR_121481	0.0006889999999999999	31.0	47	88.462	26	900001	1
2f9d7e8bea9501d87407a5e5a59bf89b	900004	NR_077145	0.0006889999999999999	31.0	46	88.462	26	900004	2
2f9d7e8bea9501d87407a5e5a59bf89b	900002	NR_171785	0.028999999999999998	24.7	44	88.889	18	900002	3
2f9d7e8bea9501d87407a5e5a59bf89b	900003	NR_144900	0.028999999999999998	24.7	46	84.0	25	900003	4
2f9d7e8bea9501d87407a5e5a59bf89b	900010	NR_130667	0.028999999999999998	24.7	40	75.0	44	900010	5
30c66d5481541d89952d4ca5765d73bc	900002	NR_171785	0.42	21.1	52	100.0	11	900002	1
30c66d5481541d89952d4ca5765d73bc	900002	NR_171785	0.42	21.1	52	100.0	11	900002	2
30c66d5481541d89952d4ca5765d73bc	900002	NR_171785	0.42	21.1	52	88.889	18	900002	3
30c66d5481541d89952d4ca5765d73bc	900002	NR_171785	0.42	21.1	52	80.952	21	900002	4
30c66d5481541d89952d4ca5765d73bc	900010	NR_130667	1.5	19.3	42	100.0	10	900010	5
31fe6db9ce878dc354cb87b45c498d9e	900003	NR_144900	1.5	20.2	36	92.30799999999999	13	900003	1
31fe6db9ce878dc354cb87b45c498d9e	900009	NR_111007	1.5	19.3	67	100.0	10	900009	2
31fe6db9ce878dc354cb87b45c498d9e	900008	NR_111475	1.5	19.3	34	88.235	17	900008	3
31fe6db9ce878dc354cb87b45c498d9e	900007	NR_130691	5.2	17.5	52	100.0	9	900007	4
31fe6db9ce878dc354cb87b45c498d9e	900007	NR_130691	5.2	17.5	52	100.0	9	900007	5
36461ec46bb917ed47cd574fbefddef4	900005	NR_130690	0.37	21.1	86	100.0	11	900005	1
36461ec46bb917ed47cd574fbefddef4	900005	NR_130690	0.37	21.1	86	68.595	121	900005	2
36461ec46bb917ed47cd574fbefddef4	900003	NR_144900	1.3	20.2	66	85.0	20	900003	3
36461ec46bb917ed47cd574fbefddef4	900003	NR_144900	1.3	20.2	66	81.818	22	900003	4
36461ec46bb917ed47cd574fbefddef4	900001	NR_121481	1.3	19.3	53	100.0	10	900001	5
387de4923eb7c1950b022e185327224b	900007	NR_130691	0.39	21.1	47	100.0	11	900007	1
387de4923eb7c1950b022e185327224b	900003	NR_144900	0.39	21.1	51	87.5	16	900003	2
387de4923eb7c1950b022e185327224b	900005	NR_130690	1.4	20.2	51	92.30799999999999	13	900005	3
387de4923eb7c1950b022e185327224b	900005	NR_130690	1.4	19.3	51	100.0	10	900005	4
387de4923eb7c1950b022e185327224b	900001	NR_121481	1.4	19.3	29	84.211	19	900001	5
3aff115ea9dc889997fec9ab39973349	900010	NR_130667	1.2099999999999998e-83	295.0	100	100.0	163	900010	1
3aff115ea9dc889997fec9ab39973349	900002	NR_171785	1.21e-26	106.0	79	81.73899999999999	115	900002	2
3aff115ea9dc889997fec9ab39973349	900008	NR_111475	1.4800000000000002e-25	103.0	77	90.541	74	900008	3
3aff115ea9dc889997fec9ab39973349	900006	NR_125332	2.6699999999999997e-22	91.5	53	93.333	60	900006	4
3aff115ea9dc889997fec9ab39973349	900007	NR_130691	3.2500000000000003e-21	88.7	57	89.39399999999999	66	900007	5
3b1e3bee5d6ff21b4b0c0f956304b8d6	900010	NR_130667	0.003	28.3	35	100.0	15	900010	1
3b1e3bee5d6ff21b4b0c0f956304b8d6	900010	NR_130667	0.12	22.9	35	100.0	12	900010	2
3b1e3bee5d6ff21b4b0c0f956304b8d6	900002	NR_171785	0.12	22.9	43	77.778	27	900002	3
3b1e3bee5d6ff21b4b0c0f956304b8d6	900007	NR_130691	0.42	22.0	38	84.211	19	900007	4
3b1e3bee5d6ff21b4b0c0f956304b8d6	900007	NR_130691	1.5	20.2	38	92.30799999999999	13	900007	5
3b4804e27a65e63fcb5e309dd023eb58	900002	NR_171785	0.003	28.3	54	80.0	30	900002	1
3b4804e27a65e63fcb5e309dd023eb58	900010	NR_130667	0.12	22.9	60	100.0	12	900010	2
3b4804e27a65e63fcb5e309dd023eb58	900002	NR_171785	0.42	22.0	54	88.889	18	900002	3
3b4804e27a65e63fcb5e309dd023eb58	900010	NR_130667	0.42	22.0	60	79.167	24	900010	4
3b4804e27a65e63fcb5e309dd023eb58	900009	NR_111007	1.5	19.3	51	100.0	10	900009	5
3c251e4ab957b4744ba14e78227fd569	900001	NR_121481	4.279999999999999e-83	294.0	100	99.39399999999999	165	900001	1
3c251e4ab957b4744ba14e78227fd569	900004	NR_077145	1.3999999999999997e-76	272.0	100	96.97	165	900004	2
3c251e4ab957b4744ba14e78227fd569	900003	NR_144900	1.3999999999999997e-38	146.0	95	80.51899999999999	154	900003	3
3c251e4ab957b4744ba14e78227fd569	900007	NR_130691	3.52e-27	108.0	58	95.522	67	900007	4
3c251e4ab957b4744ba14e78227fd569	900006	NR_125332	1.2299999999999998e-26	106.0	59	91.02600000000001	78	900006	5
3ccc75f00bd3d144ceaa0391c4349da4	900008	NR_111475	0.12	22.9	21	100.0	12	900008	1
3ccc75f00bd3d144ceaa0391c4349da4	900009	NR_111007	0.42	21.1	47	100.0	11	900009	2
3ccc75f00bd3d144ceaa0391c4349da4	900002	NR_171785	0.42	21.1	32	100.0	11	900002	3
3ccc75f00bd3d144ceaa0391c4349da4	900002	NR_171785	0.42	21.1	32	80.952	21	900002	4
3ccc75f00bd3d144ceaa0391c4349da4	900010	NR_130667	0.42	21.1	58	76.923	26	900010	5
3f44577f73ab9162efce5c7fb027b424	900009	NR_111007	0.42	22.0	38	92.85700000000001	14	900009	1
3f44577f73ab9162efce5c7fb027b424	900007	NR_130691	0.42	21.1	39	100.0	11	900007	2
