ASV	QIIME_Taxon_Normalized	QIIME_Confidence	QIIME_Taxon_Original	QIIME_Kingdom	QIIME_Phylum	QIIME_Class	QIIME_Order	QIIME_Family	QIIME_Genus	QIIME_Species	BLAST_Top1_Accession	BLAST_Top1_TaxID	BLAST_Top1_Evalue	BLAST_Top1_Bitscore	BLAST_Top1_Pident	BLAST_Top1_Qcovus	BLAST_Top1_AlignmentLength	BLAST_AmbiguousTopHit	BLAST_SelectionStatus	BLAST_Top1_Kingdom	BLAST_Top1_Phylum	BLAST_Top1_Class	BLAST_Top1_Order	BLAST_Top1_Family	BLAST_Top1_Genus	BLAST_Top1_Species	BLAST_Top2_Accession	BLAST_Top2_Species	BLAST_Top2_Evalue	BLAST_Top2_Bitscore	BLAST_Top2_Pident	BLAST_Top2_Qcovus	BLAST_Top2_AlignmentLength	QIIME_ConfidenceNumeric	QIIME_GenusResolved	QIIME_SpeciesResolved	Reconcile_Mode	Species_Min_Pident	Species_Min_Qcovus	Species_Max_Evalue	BLAST_CutoffPass	BLAST_GenusMatch	Final_Kingdom	Final_Phylum	Final_Class	Final_Order	Final_Family	Final_Genus	Final_Species	Final_Taxon	Replacement_Status	Replacement_Reason
c694e89dc307e53cba3c2902c5b6c85d	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.0000000000000075	k__Fungi	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	NR_130667	129132	4.74e-155	544.0	100.0	100	301	False	candidate_available	Eukaryota	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_073246	Cutaneotrichosporon_mucoides	2.46e-152	535.0	99.336	100	301	1.0000000000000075	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	blast_top1_species_rescued_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed high-confidence cutoffs.
d17228a9992e50708dfe3ab981c02b40	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.9070926004730602	k__Fungi;p__Ascomycota	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	NR_077145	5076	4.74e-155	544.0	100.0	100	301	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_103695	Penicillium_flavigenum	4.74e-155	544.0	100.0	100	301	0.9070926004730602	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
fcbc999ca804479fd39bdcaef8c7c1c0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_g	0.854051233064071	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sp	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_g	NR_111348	5061	6.33e-114	407.0	99.561	100	228	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_niger	NR_137513	Aspergillus_welwitschiae	6.33e-114	407.0	99.561	100	228	0.854051233064071	True	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	True	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_niger	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_niger	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
28545e23c1f29aea79e54c2490f42375	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.8437121510333081	k__Fungi;p__Ascomycota	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	NR_165941	37769	7.04e-153	537.0	99.669	100	302	False	candidate_available	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_gattii	NR_190908	Cryptococcus_bacillisporus	8.58e-152	533.0	99.338	100	302	0.8437121510333081	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_gattii	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus_gattii	blast_top1_species_rescued_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed high-confidence cutoffs.
e05fc0449f67499fe6ddec89784dbb5d	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymellaceae; g__Didymellaceae_f; s__Didymellaceae_f	0.9509543373321946	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymellaceae_f	Didymellaceae_f	NR_174639	749563	8.379999999999999e-126	447.0	99.6	100	250	False	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Boeremia	Boeremia_lycopersici	NR_156400	Neodidymella_thailandicum	3.56e-124	441.0	99.203	100	251	0.9509543373321946	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Boeremia	Boeremia_lycopersici	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymellaceae; g__Boeremia; s__Boeremia_lycopersici	blast_top1_species_rescued_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed high-confidence cutoffs.
feb42ca1b6adcd738ff9ba386892f11e	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_g	0.9996884170607069	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_g	NR_077145	5076	1.82e-114	409.0	99.563	100	229	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_103695	Penicillium_flavigenum	1.82e-114	409.0	99.563	100	229	0.9996884170607069	True	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	True	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
484bd431a65762338ef456a194b5348e	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_o; g__Saccharomycetales_o; s__Saccharomycetales_o	0.8813906169655582	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_o	Saccharomycetales_o	Saccharomycetales_o	NR_111250	5482	6.100000000000001e-31	129.0	100.0	100	71	True	candidate_available	Eukaryota	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida_tropicalis	NR_111409	Candida_buenavistaensis	6.100000000000001e-31	129.0	100.0	100	71	0.8813906169655582	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida_tropicalis	k__Fungi; p__Ascomycota; c__Pichiomycetes; o__Serinales; f__Debaryomycetaceae; g__Candida; s__Candida_tropicalis	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
674495db5026d621602634dd1d9ca190	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	0.9999999999999974	k__Fungi	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	NR_168823	2660709	5.11e-24	105.0	100.0	100	58	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_cuddlyae	NR_168826	Melanographium_phoenicis	5.11e-24	105.0	100.0	100	58	0.9999999999999974	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_cuddlyae	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_cuddlyae	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
f32c3a43668f703f0abe5a6d1c0b37a5	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	0.9999999999999974	k__Fungi	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	NR_168824	2593095	2.69e-20	93.3	100.0	100	51	True	candidate_available	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Mariannaea	Mariannaea_atlantica	NR_168826	Melanographium_phoenicis	2.69e-20	93.3	100.0	100	51	0.9999999999999974	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Mariannaea	Mariannaea_atlantica	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Mariannaea; s__Mariannaea_atlantica	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
2a28786ae739c0770d1372c549046931	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.0000000000000018	k__Fungi	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	NR_137882	293560	2.69e-20	93.3	100.0	100	51	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_marinum	NR_137883	Penicillium_thymicola	2.69e-20	93.3	100.0	100	51	1.0000000000000018	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_marinum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_marinum	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
2cd0dea7da04cbdb02a749d6ce0ce2a8	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.0000000000000004	k__Fungi	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	NR_153296	706196	6.100000000000001e-31	129.0	100.0	100	71	True	candidate_available	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_arboricola	NR_153310	Saccharomyces_uvarum	6.100000000000001e-31	129.0	100.0	100	71	1.0000000000000004	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_arboricola	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces_arboricola	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
fe389004a774f698876b52bcd5148b90	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.9999999915865042	k__Fungi;p__Ascomycota	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	NR_111530	887084	1.82e-114	409.0	99.563	100	229	True	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_angustisporum	NR_111532	Cladosporium_exile	1.82e-114	409.0	99.563	100	229	0.9999999915865042	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_angustisporum	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Cladosporiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_angustisporum	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
