ASV	BLAST_Top1_Accession	BLAST_Top1_TaxID	BLAST_Top1_Evalue	BLAST_Top1_Bitscore	BLAST_Top1_Pident	BLAST_Top1_Qcovus	BLAST_Top1_AlignmentLength	BLAST_AmbiguousTopHit	BLAST_SelectionStatus	BLAST_Top1_Kingdom	BLAST_Top1_Phylum	BLAST_Top1_Class	BLAST_Top1_Order	BLAST_Top1_Family	BLAST_Top1_Genus	BLAST_Top1_Species	BLAST_Top2_Accession	BLAST_Top2_Species	BLAST_Top2_Evalue	BLAST_Top2_Bitscore	BLAST_Top2_Pident	BLAST_Top2_Qcovus	BLAST_Top2_AlignmentLength
0d3edc0897c2b3a22e9e71d741ee679e	NR_171785	900002	3.84e-22	92.4	92.063	45	63	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	4.670000000000001e-21	88.7	92.063	56	63
0dc05c777d2a965f0a5d08d7b7a56458	NR_144900	900003	4.09e-28	112.0	93.421	62	76	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	NR_121481	Aspergillus_fumigatus	1.74e-26	105.0	88.235	72	85
0e3a92d5368de742d7e37a8b3d7f4bfa	NR_144900	900003	6.829999999999997e-89	313.0	100.0	82	173	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	NR_121481	Aspergillus_fumigatus	2.91e-68	244.0	92.814	100	167
0f360b09103c67271c91a7874e444b09	NR_171785	900002	3.15e-23	96.0	75.155	77	161	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_111475	Malassezia_globosa	4.379999999999999e-15	68.9	85.484	45	62
0f3757bb9559984673430e50398b09b4	NR_077145	900004	7.4e-25	101.0	71.545	100	246	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_130690	Fusarium_keratoplasticum	3.15e-23	96.0	70.196	100	255
0fa00e784c08052273ca73e81a15e062	NR_130667	900010	1.99e-19	83.3	89.23100000000002	43	65	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	2.95e-17	76.1	85.93799999999997	54	64
0fb48a8ab7edb9fc5d7e0721fd6a71ed	NR_130691	900007	1.96e-06	39.2	100.0	53	21	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_111007	Saccharomyces_cerevisiae	1.96e-06	39.2	100.0	47	21
103944e65cf9b9d2dac28c3bd3fabb2e	NR_171785	900002	1.53e-14	67.1	82.81200000000003	57	64	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	1.53e-14	67.1	75.758	71	99
1081bb0a739150388231c3df65f909dc	NR_130667	900010	9.89e-06	38.3	95.652	50	23	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_121481	Aspergillus_fumigatus	9.89e-06	38.3	95.652	44	23
10bd3d3bd7cf83389aa23b472f7e1b02	NR_125332	900006	1.3399999999999996e-78	279.0	89.13	100	230	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	NR_130691	Nakaseomyces_glabratus	4.99e-27	108.0	85.87	64	92
11472a6b13e3d38e37aa6d6f3b131991	NR_144900	900003	7.48e-06	37.4	100.0	58	20	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	NR_130691	Nakaseomyces_glabratus	7.48e-06	37.4	100.0	43	20
115c4ab3a2c4442ff28c495a79bd59ea	NR_171785	900002	5.690000000000001e-20	84.2	76.991	75	113	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	6.93e-19	80.6	87.87899999999998	48	66
117e36b53921c2986d9b3bf373166f23	NR_130667	900010	6.93e-19	80.6	92.593	50	54	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130691	Nakaseomyces_glabratus	1.03e-16	74.3	90.566	54	53
119831b712be8db7b70c0d6d950624da	NR_130691	900007	8.11e-26	104.0	86.20700000000002	56	87	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_130667	Cutaneotrichosporon_dermatis	2.8300000000000003e-25	103.0	85.39299999999999	48	89
120b958eec2e26323850dffc01440286	NR_130667	900010	6.93e-19	80.6	87.87899999999998	55	66	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	6.93e-19	80.6	87.5	61	64
127a250c366f54f7a8ff08616edff9c2	NR_144900	900003	1.91e-06	37.4	100.0	87	20	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	NR_130690	Fusarium_keratoplasticum	1.91e-06	37.4	100.0	76	20
12cc799b99ed75d931516e3b1cc680ad	NR_130667	900010	4.670000000000001e-21	87.8	81.633	67	98	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	2.95e-17	76.1	85.93799999999997	65	64
1458c99c0a4aa2958f73d7262165066a	NR_077145	900004	1.1999999999999992e-156	539.0	99.668	100	301	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	2.6399999999999986e-133	462.0	94.426	100	305
1498268fea63f9f27158b65ab52ae8ed	NR_171785	900002	2.42e-18	79.7	77.273	76	110	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_111475	Malassezia_globosa	2.27e-12	59.9	82.258	37	62
14f563b611081c3d96a3656b7e727a14	NR_130691	900007	2.48e-32	125.0	91.011	51	89	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	8.66e-32	123.0	90.909	49	88
15341b177fd17d7c5a13510e07a8a807	NR_144900	900003	7.11e-14	65.3	73.387	50	124	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	NR_130690	Fusarium_keratoplasticum	2.48e-13	62.6	77.778	47	90
1540d97c8f1d072ae65b7a4c33585746	NR_077145	900004	2.12e-25	102.0	87.95200000000001	65	83	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	2.12e-25	102.0	87.95200000000001	60	83
158508c453d93903d315196a844918ef	NR_130691	900007	3.2200000000000003e-05	35.6	100.0	56	19	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_111007	Saccharomyces_cerevisiae	3.2200000000000003e-05	35.6	100.0	46	19
16703d0a4083f43db27f62158cbd405a	NR_077145	900004	6.08e-26	104.0	88.095	59	84	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	6.08e-26	104.0	88.095	56	84
169e5e3b66682ea6eb26c477ce213b7c	NR_121481	900001	2.82e-06	39.2	100.0	46	21	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_111007	Saccharomyces_cerevisiae	2.82e-06	39.2	100.0	42	21
17952accf0a19bde02e3576f0b21a02f	NR_121481	900001	3.1e-23	95.1	85.714	64	84	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	3.1e-23	95.1	85.714	60	84
17fd2c848707f61d8529a69db689f25d	NR_171785	900002	6.93e-19	80.6	78.218	59	101	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_111475	Malassezia_globosa	2.42e-18	79.7	91.071	53	56
188f2c973193c37c726eb3e8437e22d6	NR_130667	900010	1.53e-14	67.1	83.333	59	66	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	1.53e-14	67.1	81.15899999999998	63	69
194c5d7ddd16e9c0363bffc3aef8ceb8	NR_111007	900009	6.65e-06	37.4	100.0	55	20	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130690	Fusarium_keratoplasticum	6.65e-06	37.4	100.0	45	20
1a06f4d3b11bdcb6ad8457f0d779d84b	NR_111475	900008	6.93e-19	80.6	89.831	58	59	False	candidate_available	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	NR_130667	Cutaneotrichosporon_dermatis	2.42e-18	78.8	87.69200000000002	50	65
1ad0453306a32c66b7332becae773259	NR_121481	900001	0.76	21.1	100.0	36	11	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_111475	Malassezia_globosa	0.76	21.1	100.0	35	11
1b0ea89e8460365693bf9a78cd7193ef	NR_130667	900010	0.16	22.9	69.643	52	56	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.57	22.0	92.857	38	14
1b2e8a0293b43f376c41093828fde254	NR_171785	900002	9.629999999999999e-30	116.0	100.0	56	64	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	1.99e-19	83.3	89.23100000000002	54	65
1b7d4ee38520a8d71abb44031eecc577	NR_130667	900010	2.37e-06	39.2	100.0	58	21	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_111007	Saccharomyces_cerevisiae	2.37e-06	39.2	100.0	44	21
1c8aea5d6f2451aac5a804b66803af1e	NR_077145	900004	0.00016	30.1	100.0	86	16	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_111007	Saccharomyces_cerevisiae	0.00016	30.1	100.0	72	16
1c8bbb1b54f02065db91f0386a39e0ad	NR_130691	900007	1.04e-30	121.0	89.88799999999998	66	89	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	3.64e-30	119.0	89.773	43	88
1c99b355daab861d42ef02ad4aecd425	NR_111007	900009	2.13e-05	36.5	95.455	53	22	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_121481	Aspergillus_fumigatus	2.13e-05	36.5	95.455	48	22
1d1e47a562efc72e0e1a703adb1156bc	NR_130691	900007	8.66e-32	123.0	81.89	60	127	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	3.68e-30	119.0	89.773	40	88
1eb57cce3c3583ae58927522adab0277	NR_144900	900003	4.09e-28	112.0	93.421	65	76	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	NR_121481	Aspergillus_fumigatus	1.74e-26	105.0	88.235	70	85
1f918dc743f502eb0290572adf274b34	NR_111007	900009	9.89e-06	37.4	100.0	45	20	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_144900	Trichophyton_interdigitale	9.89e-06	37.4	100.0	40	20
210606b4fff7f1b545874ba7442c65b1	NR_125332	900006	0.00012	33.7	100.0	40	18	True	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	NR_130691	Nakaseomyces_glabratus	0.00012	33.7	100.0	40	18
21feee196968505b63639074b75a7d27	NR_130691	900007	2.1199999999999996e-44	165.0	91.129	70	124	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_111007	Saccharomyces_cerevisiae	7.4e-44	163.0	91.736	75	121
22381edf2faa88f0c0f8bece81941d9f	NR_171785	900002	4.670000000000001e-21	88.7	78.07	58	114	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_111475	Malassezia_globosa	2.95e-17	76.1	88.13600000000002	61	59
224d56ff798feaccbf5f4ce5eaf3ded3	NR_171785	900002	1.34e-21	89.7	75.484	71	155	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_111475	Malassezia_globosa	3.5899999999999997e-16	71.6	86.441	53	59
23ce5b9dd49c380e94ec122f11c8077f	NR_130691	900007	2.48e-32	125.0	91.011	51	89	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	8.66e-32	123.0	90.909	47	88
240d740ef91d43f334788e266d661f7b	NR_171785	900002	1.99e-19	83.3	86.765	66	68	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	3.5899999999999997e-16	72.5	85.93799999999997	49	64
247c8459db6ae8b1257380e69c42b883	NR_077145	900004	7.1499999999999974e-62	223.0	100.0	90	123	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	1.2899999999999997e-58	212.0	98.387	91	124
24b8daa5b10dcf42144074fc7fbfb3d6	NR_130691	900007	2.48e-32	125.0	91.011	62	89	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_171785	Cryptococcus_neoformans	8.66e-32	123.0	90.909	42	88
24d7b4411285b730ba3e4413dd9c2988	NR_171785	900002	4.670000000000001e-21	87.8	78.182	75	110	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_111475	Malassezia_globosa	3.5899999999999997e-16	72.5	83.58200000000002	54	67
25a303dbf5b2a6790682c1e63eb0bc86	NR_121481	900001	0.00042	31.9	100.0	53	17	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_130690	Fusarium_keratoplasticum	0.00042	31.9	100.0	49	17
25d556970166dcb7050422023be88e22	NR_111007	900009	9.89e-06	37.4	100.0	53	20	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_121481	Aspergillus_fumigatus	9.89e-06	37.4	100.0	46	20
260b8bebae425ab1944a3e6b09292088	NR_144900	900003	9.89e-06	37.4	100.0	48	20	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	NR_130691	Nakaseomyces_glabratus	9.89e-06	37.4	100.0	45	20
26461f63a0aa3891866f330d837eb06e	NR_144900	900003	3.45e-05	35.6	100.0	50	19	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	NR_111007	Saccharomyces_cerevisiae	3.45e-05	35.6	100.0	42	19
267cae1380db2b4584c9e1a67d952b7c	NR_111007	900009	6.629999999999998e-122	423.0	99.177	84	243	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	9.88e-25	100.0	87.95200000000001	67	83
26c2e693490c7955c44b198bdf3e0088	NR_111007	900009	9.62e-49	179.0	89.43700000000003	81	142	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	3.829999999999999e-41	154.0	89.744	74	117
26c3adb423a4d6b98b84d34fa5beca3f	NR_130690	900005	5.06e-06	38.3	84.848	58	33	False	candidate_available	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	NR_121481	Aspergillus_fumigatus	5.06e-06	38.3	84.848	49	33
28545e23c1f29aea79e54c2490f42375	NR_171785	900002	1.459999999999999e-155	535.0	100.0	98	296	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	1.1299999999999999e-36	140.0	71.336	100	307
28b1e3694b1bcb9d577830df4fd6c876	NR_121481	900001	8.979999999999995e-119	412.0	100.0	100	228	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	2.4099999999999987e-94	331.0	93.043	100	230
291a78fb09fc52eec65489c0f9391ea3	NR_111007	900009	0.000208	31.9	100.0	61	17	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	0.000208	31.9	100.0	58	17
29555bd5b7d79e088911358e619af0af	NR_111007	900009	3.45e-05	36.5	95.455	53	22	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	3.45e-05	36.5	95.455	48	22
299858db667f2d7fa90d17f8f1e54be0	NR_111007	900009	0.005	28.3	100.0	45	15	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_121481	Aspergillus_fumigatus	0.005	28.3	100.0	41	15
29d62dfd66a91504472270a3fc584aad	NR_111007	900009	1.0799999999999999e-105	369.0	98.148	85	216	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	2.8999999999999985e-81	288.0	92.079	97	202
2a28786ae739c0770d1372c549046931	NR_077145	900004	2.0100000000000003e-23	93.3	100.0	100	51	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_111007	Saccharomyces_cerevisiae	2.9799999999999998e-21	86.9	98.077	100	52
2abd97d819164ca22fea7fc261ffc6f7	NR_130691	900007	0.018000000000000002	26.5	100.0	45	14	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_144900	Trichophyton_interdigitale	0.018000000000000002	26.5	100.0	42	14
2b01ef55e239b98907664a9962dd835b	NR_111007	900009	2.82e-06	39.2	100.0	50	21	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_121481	Aspergillus_fumigatus	2.82e-06	39.2	100.0	34	21
2cd0dea7da04cbdb02a749d6ce0ce2a8	NR_111007	900009	4.14e-34	129.0	100.0	100	71	True	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	4.14e-34	129.0	100.0	100	71
